Date,SNo,Name,Symbol,High,Low,Open,Close,Volume,Marketcap,Daily_Returns_%,MA_20,BB_upper,BB_lower,RSI_14,MACD,MACD_Signal,MACD_Hist,Stoch_%K,Stoch_%D
2017-07-04 23:59:59,21,IOTA,MIOTA,0.4106979966163635,0.373865008354187,0.3749000132083893,0.3963899910449981,3933710.0,1101778008.88,5.383915703269038,0.41322764903306963,0.48651044328951165,0.3399448547766276,46.73651247851548,0.0016412093290764096,0.008361416062827507,-0.0067202067337510975,15.901929435627503,11.87178095625243
2017-07-05 23:59:59,22,IOTA,MIOTA,0.4008409976959228,0.3718090057373047,0.3962729871273041,0.3801299929618835,3061100.0,1056582846.48,-4.102020346237445,0.41405109912157056,0.48533154975743475,0.3427706484857064,45.22571847616962,-0.000128692780632933,0.00666339429413542,-0.006792087074768353,10.185756373130387,11.623470190275427
2017-07-06 23:59:59,23,IOTA,MIOTA,0.3828650116920471,0.3172950148582458,0.3802529871463775,0.3538799881935119,8218370.0,983620176.548,-6.905533700152866,0.41120724827051164,0.48740954045310236,0.3350049560879209,41.41694950339083,-0.003607919112718183,0.004609131612764699,-0.008217050725482882,11.493251627711626,12.526979145489838
2017-07-07 23:59:59,24,IOTA,MIOTA,0.3559939861297607,0.2718589901924133,0.3558030128479004,0.2845650017261505,8804780.0,790957034.982,-19.587145015235485,0.4044401988387108,0.49917415392680975,0.30970624375061184,24.04018656641435,-0.01182209343168883,0.001322886603873993,-0.013144980035562822,3.4930325821271593,8.390680194323055
2017-07-08 23:59:59,25,IOTA,MIOTA,0.3209080100059509,0.2813929915428161,0.2861639857292175,0.3055149912834167,3273950.0,849188194.411,7.362110389606968,0.39942284822463986,0.5039616143295484,0.2948840821197313,21.753863973143567,-0.016451751142192272,-0.0022320409453392602,-0.014219710196853013,13.26579996917629,9.417361393005022
2017-07-09 23:59:59,26,IOTA,MIOTA,0.3127700090408325,0.2854749858379364,0.2973769903182983,0.3028889894485473,2474500.0,841889147.888,-0.8595328902971322,0.39395814836025234,0.5067862762009817,0.28113002051952296,24.36496706886433,-0.020100973128505728,-0.005805827381972554,-0.014295145746533174,15.376381641274275,10.711738064192573
2017-07-10 23:59:59,27,IOTA,MIOTA,0.3044759929180145,0.190539002418518,0.3044759929180145,0.2170609980821609,8233640.0,603327622.758,-28.33645142487633,0.38388649895787236,0.520869185193821,0.24690381272192372,23.14178738004962,-0.029577656638423155,-0.010560193233262676,-0.01901746340516048,9.86505217468226,12.835744595044273
2017-07-11 23:59:59,28,IOTA,MIOTA,0.23157399892807,0.1856810003519058,0.2147420048713684,0.1875959932804107,6946200.0,521428762.97,-13.5745274655916,0.3725889481604099,0.5343084852603134,0.21086941106050638,21.91636320394477,-0.0390158260775188,-0.0162513198021139,-0.0227645062754049,0.6996532411982216,8.647029019051583
2017-07-12 23:59:59,29,IOTA,MIOTA,0.2373619973659515,0.1839549988508224,0.1911250054836273,0.2287580072879791,4646480.0,635839788.479,21.94184070127827,0.3631397478282451,0.5354861149250562,0.19079338073143406,30.840055590573897,-0.04268219900979614,-0.02153749564365035,-0.02114470336614579,16.266449627673865,8.943718347851446
2017-07-13 23:59:59,30,IOTA,MIOTA,0.2386250048875808,0.1942490041255951,0.2290990054607391,0.2145889997482299,4129150.0,596456623.899,-6.193884842646014,0.349823697656393,0.5249877900829328,0.1746596052298531,22.385204551715375,-0.0461985977888561,-0.026469716072691503,-0.019728881716164597,11.385861229061542,9.450654699311206
2017-07-14 23:59:59,31,IOTA,MIOTA,0.2141119986772537,0.1618770062923431,0.2129990011453628,0.1753499954938888,3347860.0,487390635.124,-18.285655043072524,0.3329456970095634,0.5069924369066767,0.15889895711245,21.06648486987234,-0.05155730830796612,-0.03148723451974643,-0.02007007378821969,5.339749921039746,10.997353592591715
2017-07-15 23:59:59,32,IOTA,MIOTA,0.1760990023612976,0.1479330062866211,0.1752369999885559,0.1586879938840866,3913220.0,441078101.549,-9.502139742217953,0.3173330463469028,0.49523675518898236,0.1394293375048232,20.816190936476787,-0.05649734307890014,-0.03648925623157717,-0.02000808684732297,4.093006295842204,6.939539148647828
2017-07-16 23:59:59,33,IOTA,MIOTA,0.1854449957609176,0.1551730036735534,0.1579609960317611,0.1809780001640319,4178170.0,503033831.557,14.046435230775556,0.3062600456178188,0.48935267777538904,0.12316741346024848,25.489252525953447,-0.057945776166799856,-0.04078056021862171,-0.017165215948178145,12.575873915297016,7.336210044059652
2017-07-17 23:59:59,34,IOTA,MIOTA,0.2780880033969879,0.1791139990091323,0.1807170063257217,0.2631050050258636,15254300.0,731308315.109,45.37955154073685,0.29980184659361836,0.47919526010807656,0.12040843307916019,38.385186091637685,-0.05186879570632674,-0.04299820731616272,-0.008870588390164025,43.83080051673313,20.16656024262411
2017-07-18 23:59:59,35,IOTA,MIOTA,0.3095769882202148,0.2487539947032928,0.2645690143108368,0.2673400044441223,11433600.0,743079625.857,1.6096232824770462,0.2942120470106601,0.4701303483765996,0.11829374564472062,36.28814112343919,-0.046178696580495754,-0.04363430516902933,-0.0025443914114664234,47.21361214887635,34.54009552696883
2017-07-19 23:59:59,36,IOTA,MIOTA,0.2840310037136078,0.2306859940290451,0.2681620121002197,0.2322120070457458,6339730.0,645440286.076,-13.139820757996112,0.28493274673819535,0.4527972518785215,0.11706824159786922,34.88924399882774,-0.043996622168042926,-0.04370676856883205,-0.000289853599210875,35.87378425246192,42.30606563935712
2017-07-20 23:59:59,37,IOTA,MIOTA,0.2982529997825622,0.2321919947862625,0.2335029989480972,0.2924599945545196,10332500.0,812901426.566,25.94525075393923,0.2794761963188648,0.4382211883017605,0.12073120433596904,44.13308835309949,-0.03697952643487379,-0.0423613201420404,0.005381793707166613,69.4637641218741,50.85038684107079
2017-07-21 23:59:59,38,IOTA,MIOTA,0.3055059909820556,0.2576259970664978,0.29475998878479,0.2641339898109436,6344870.0,734168451.77,-9.685428869245072,0.27320139631628987,0.42329886082405216,0.12310393180852758,47.882599281564254,-0.03332000706296245,-0.04055305752622481,0.007233050463262357,67.17790491444119,57.50515109625906
2017-07-22 23:59:59,39,IOTA,MIOTA,0.2789359986782074,0.2544060051441192,0.2633900046348572,0.2733820080757141,4107430.0,759873547.827,3.501260201835388,0.2677580468356609,0.4088291257693038,0.126686967902018,46.58706580607782,-0.02933541342495377,-0.038309528705970604,0.008974115281016833,76.10487917943406,70.91551607191644
2017-07-23 23:59:59,40,IOTA,MIOTA,0.2802410125732422,0.2584849894046783,0.2736929953098297,0.2690719962120056,3065860.0,747893772.307,-1.5765528587802446,0.26240469738841055,0.39396386230158353,0.13084553247523756,46.421005406325385,-0.026223092707095164,-0.035892241506195514,0.00966914879910035,74.941849660169,72.74154458468142
2017-07-24 23:59:59,41,IOTA,MIOTA,0.2734679877758026,0.2427310049533844,0.2651360034942627,0.2664470076560974,4502060.0,740597505.315,-0.9755710712607724,0.25590754821896555,0.37146763812852607,0.14034745830940504,56.34399912254694,-0.02369522692739695,-0.0334528385904358,0.009757611663038852,73.31791753197719,74.78821545719342
2017-07-25 23:59:59,42,IOTA,MIOTA,0.2690719962120056,0.2379979938268661,0.2668269872665405,0.2504529953002929,2917500.0,696141697.968,-6.002699184540261,0.249423698335886,0.3490967095043126,0.14975068716745943,58.3639145161889,-0.022720549858553485,-0.03130638084405934,0.008585830985505853,63.42332562420351,70.56103093878322
