Date,SNo,Name,Symbol,High,Low,Open,Close,Volume,Marketcap,Daily_Returns_%,MA_20,BB_upper,BB_lower,RSI_14,MACD,MACD_Signal,MACD_Hist,Stoch_%K,Stoch_%D,Close_t+1,Close_t+7
2013-05-19 23:59:59,21,Litecoin,LTC,3.4123098850250244,3.187880039215088,3.3020501136779785,3.303489923477173,0.0,58760676.4145,0.2597913246789041,3.3459625005722047,3.988655972182409,2.7032690289620005,40.54866292735119,-0.2358674862832481,-0.2574948571800937,0.0216273708968455,58.176335841200434,54.49900778113969,3.18176007270813,3.2488999366760254
2013-05-20 23:59:59,22,Litecoin,LTC,3.323339939117432,3.150049924850464,3.314850091934204,3.18176007270813,0.0,56682748.951,-3.6848863955641575,3.2902259945869448,3.754380948298248,2.8260710408756413,43.339593908459285,-0.2241260925513408,-0.2508211042543431,0.0266950117030022,54.6670238336915,56.75666244497762,3.086750030517578,3.100909948348999
2013-05-21 23:59:59,23,Litecoin,LTC,3.215970039367676,3.040910005569458,3.193259954452514,3.086750030517578,0.0,55073034.1595,-2.9860844318687074,3.254513001441956,3.659308744365302,2.849717258518609,41.6839622420998,-0.2199520000580523,-0.244647283415085,0.0246952833570326,45.093161732996826,52.64550713596292,3.120759963989258,3.092129945755005
2013-05-22 23:59:59,24,Litecoin,LTC,3.1352899074554443,3.0311899185180664,3.091909885406494,3.120759963989258,0.0,55766901.417,1.1018039405664704,3.2419520020484924,3.646991021752834,2.836912982344151,39.95906526603843,-0.2114620810463896,-0.2380102429413459,0.0265481618949562,48.520235393890765,49.426806986859695,3.181440114974976,3.09581995010376
2013-05-23 23:59:59,25,Litecoin,LTC,3.186460018157959,3.090790033340454,3.118520021438598,3.181440114974976,0.0,56949220.3738,1.9444030199666784,3.248778510093689,3.644325561286214,2.853231458901164,42.12535849818479,-0.1975600289666377,-0.2299202001464043,0.0323601711797665,54.634782702705344,49.416059943197645,3.1794800758361816,2.971390008926392
2013-05-24 23:59:59,26,Litecoin,LTC,3.185499906539917,3.0365800857543945,3.170130014419556,3.1794800758361816,0.0,57017468.5839,-0.061608550466452,3.2337715148925783,3.614956170196712,2.8525868595884445,40.99490846647477,-0.1845730678785693,-0.2208507736928373,0.0362777058142679,64.27025576616961,55.80842462092191,3.118690013885498,2.9566800594329834
2013-05-25 23:59:59,27,Litecoin,LTC,3.1954500675201416,3.0547900199890137,3.187750101089477,3.118690013885498,0.0,56026342.7178,-1.91194976853869,3.2101615190505983,3.5549710996694093,2.865351938431788,41.956872228939936,-0.1771440512514637,-0.2121094292045625,0.0349653779530988,61.23194253033862,60.0456603330712,3.2488999366760254,2.826499938964844
2013-05-26 23:59:59,28,Litecoin,LTC,3.32738995552063,3.087300062179565,3.124109983444214,3.2488999366760254,0.0,58457958.0306,4.17514796952525,3.204044020175934,3.5410736271276204,2.8670144132242474,49.306759196360886,-0.1589177446543281,-0.2014710922945157,0.0425533476401875,78.86192777802451,68.12137535817759,3.100909948348999,2.7271199226379395
2013-05-27 23:59:59,29,Litecoin,LTC,3.261780023574829,3.0189900398254395,3.2307000160217285,3.100909948348999,0.0,55882131.6956,-4.5550799104769,3.1924525141716003,3.526781140565169,2.858123887778031,44.47668295552111,-0.1546323155384508,-0.1921033369433027,0.0374710214048519,59.71852131475971,66.60413054104094,3.092129945755005,2.725559949874878
2013-05-28 23:59:59,30,Litecoin,LTC,3.130000114440918,3.01941990852356,3.102799892425537,3.092129945755005,0.0,55813731.901,-0.2831427787404417,3.176597011089325,3.4974426389895865,2.855751383189064,61.41635297847948,-0.1502129930416185,-0.1837252681629659,0.0335122751213473,58.58277449630649,65.7210745296969,3.09581995010376,2.866729974746704
2013-05-29 23:59:59,31,Litecoin,LTC,3.123270034790039,3.019659996032715,3.092129945755005,3.09581995010376,0.0,55971818.8193,0.1193353582640055,3.160580503940582,3.4624981608722867,2.858662847008877,57.52521681538696,-0.144744372584181,-0.1759290890472089,0.0311847164630278,56.47826937962962,58.25985506356528,2.971390008926392,2.8624300956726074
2013-05-30 23:59:59,32,Litecoin,LTC,3.092780113220215,2.8841700553894043,3.0774600505828857,2.971390008926392,0.0,53812627.6331,-4.019288691940814,3.136983001232147,3.4189632253886195,2.8550027770756747,52.2268114452315,-0.1487363675609168,-0.1704905447499505,0.0217541771890337,18.580353907729425,44.54713259455517,2.9566800594329834,2.754120111465454
2013-05-31 23:59:59,33,Litecoin,LTC,2.988229990005493,2.6888198852539062,2.971390008926392,2.9566800594329834,0.0,53635813.2007,-0.4950528018610289,3.11736900806427,3.391735947671993,2.843002068456548,37.55087539709917,-0.1513424408776527,-0.1666609239754909,0.0153184830978382,37.023341616859504,37.36065496807285,2.826499938964844,2.602410078048706
