Date,SNo,Name,Symbol,High,Low,Open,Close,Volume,Marketcap,Daily_Returns_%,MA_20,BB_upper,BB_lower,RSI_14,MACD,MACD_Signal,MACD_Hist,Stoch_%K,Stoch_%D,Close_t+1,Close_t+7,Close_t+30,Close_t+90
2017-08-15 23:59:59,21,Binance Coin,BNB,1.3789199590682983,0.923371970653534,1.32709002494812,1.0565500259399414,19824400.0,105655000.0,-18.449021437097745,0.3118874408304691,1.0164442177256905,-0.392669336064752,83.34034125952991,0.2092108097925259,0.099154713897633,0.1100560958948929,70.21732127373379,80.73530276801638,1.4372400045394895,2.485270023345948,0.6787840127944946,1.686619997024536
2017-08-16 23:59:59,22,Binance Coin,BNB,1.452720046043396,1.0786900520324707,1.11968994140625,1.4372400045394895,31363100.0,143724000.0,36.03142011764884,0.3783625911921262,1.236053895385318,-0.4793287130010656,86.82960634268967,0.2621691614910981,0.131757603416326,0.130411558074772,98.0832252726226,85.34218324077052,1.9671499729156487,2.580430030822754,0.7997090220451355,1.592579960823059
2017-08-17 23:59:59,23,Binance Coin,BNB,2.1113100051879883,1.323639988899231,1.4369699954986572,1.9671499729156487,61296500.0,196715000.0,36.86997068704261,0.4715167399495839,1.5736406833336942,-0.6306072034345265,89.77912812458828,0.3429450850970109,0.173995099752463,0.1689499853445479,92.82289942350714,87.04114865662116,2.384000062942505,2.379319906234741,0.8041980266571045,1.5304499864578247
2017-08-18 23:59:59,24,Binance Coin,BNB,2.754120111465454,1.894700050354004,1.925189971923828,2.384000062942505,69048000.0,238400000.0,21.1905597319056,0.5853261932730673,1.964568960028937,-0.7939165734828026,91.32270849884192,0.435575857666783,0.226311251335327,0.2092646063314559,86.0176410421122,92.30792191274732,2.093369960784912,2.4968700408935547,0.789588987827301,1.5779199600219729
2017-08-19 23:59:59,25,Binance Coin,BNB,2.334399938583374,1.8199399709701536,2.334399938583374,2.093369960784912,43391300.0,209337000.0,-12.190859667968134,0.6846739914268254,2.198359963833734,-0.8290119809800833,82.4839526157725,0.4800018296485708,0.2770493669979758,0.202952462650595,74.845240782086,84.56192708256845,2.502579927444458,2.1693599224090576,0.909201979637146,1.5103600025177002
2017-08-20 23:59:59,26,Binance Coin,BNB,2.6894400119781494,2.075819969177246,2.1082100868225098,2.502579927444458,65350400.0,250258000.0,19.547904781537607,0.8045904878526926,2.494417976299812,-0.8852370005944268,84.56227206046994,0.5419819266367896,0.3300358789257385,0.211946047711051,90.40223388343864,83.75503856921229,2.7011098861694336,2.005189895629883,0.8024250268936157,1.6743299961090088
2017-08-21 23:59:59,27,Binance Coin,BNB,2.9089200496673584,2.430749893188477,2.430749893188477,2.7011098861694336,72000600.0,270111000.0,7.933011711146709,0.934652642160654,2.788555071927342,-0.919249787606034,85.3345981216616,0.6002025471767103,0.3840692125759329,0.2161333346007773,92.4737932287116,85.90708929807874,2.485270023345948,2.0429000854492188,0.7478899955749512,1.6137700080871582
2017-08-22 23:59:59,28,Binance Coin,BNB,2.72445011138916,2.224790096282959,2.72445011138916,2.485270023345948,52091300.0,248527000.0,-7.990784230166148,1.0538935434073209,2.9869679008358885,-0.8791808140212467,80.12995882476875,0.6217590836459803,0.4316071867899423,0.1901518968560379,84.23194840220921,89.03599183811984,2.580430030822754,2.327579975128174,0.7021399736404419,1.6244499683380127
2017-08-23 23:59:59,29,Binance Coin,BNB,2.9554500579833984,2.4739699363708496,2.4739699363708496,2.580430030822754,64925100.0,258043000.0,3.8289604985735526,1.1775829449295998,3.171084758827168,-0.8159188689679684,80.52787371412272,0.6391536460500145,0.4731164786419568,0.1660371674080576,86.16365498960137,87.62313220684074,2.379319906234741,2.35004997253418,0.7158929705619812,1.5740599632263184
2017-08-24 23:59:59,30,Binance Coin,BNB,2.6639699935913086,2.2833800315856934,2.6273601055145264,2.379319906234741,45080400.0,237932000.0,-7.793667031688123,1.291174240410328,3.28684095439759,-0.704492473576934,75.87321774724998,0.6294550893219375,0.504384200777953,0.1250708885439845,78.21306006443852,82.86955448541637,2.4968700408935547,2.2037899494171143,0.7709649801254272,1.6117500066757202
