Date,SNo,Name,Symbol,High,Low,Open,Close,Volume,Marketcap,Daily_Returns_%,MA_20,BB_upper,BB_lower,RSI_14,MACD,MACD_Signal,MACD_Hist,Stoch_%K,Stoch_%D,Close_t+1,Close_t+7,Close_t+30,Close_t+90
2020-09-10 23:59:59,21,Polkadot,DOT,4.87014051233,4.47129482253,4.7098494372,4.58158432405,633577673.91456,3906477359.16521,-2.704529184601045,5.259012509854,6.876323066926343,3.6417019527816574,39.92306449254352,-0.0617529910039644,0.1081378483930794,-0.1698908393970438,29.136296036689355,27.25371177849659,4.64556662846,5.33630111171,4.25295528,4.8618969
2020-09-11 23:59:59,22,Polkadot,DOT,4.74811022024,4.3171298181,4.57984788409,4.64556662846,633472139.867298,3961031724.18101,1.3965104619845017,5.2670563341055,6.869685127889858,3.6644275403211415,33.97870013810467,-0.0805505233997445,0.0704001740345146,-0.1509506974342591,31.144888082043288,31.138505056132075,5.13703693238,5.24576354638,4.26216216,4.7975962
2020-09-12 23:59:59,23,Polkadot,DOT,5.2801564443,4.51601890336,4.65060204942,5.13703693238,753745736.547038,4380082750.89405,10.57934033082466,5.32555489612,6.809396158094706,3.841713634145294,40.203760787188216,-0.0551543718484071,0.0452892648579302,-0.1004436367063373,46.57358125094854,35.618255123227065,5.29795089208,4.92541065463,4.31994798,4.62105182
2020-09-13 23:59:59,24,Polkadot,DOT,5.47880118415,4.80682563725,5.14504128492,5.29795089208,1099475714.12633,4517285669.33471,3.132427541755068,5.360321733135,6.804906702350826,3.915736763919173,44.38015140468858,-0.0217921210346991,0.0318729876794043,-0.0536651087141035,51.62514202888928,43.11453712062704,5.34870930493,4.67244901762,4.24940015,4.74045424
2020-09-14 23:59:59,25,Polkadot,DOT,5.60278216192,5.12642457586,5.29641992598,5.34870930493,1008259712.11711,4560564713.56071,0.958076318258816,5.3515875480135,6.794132019375208,3.909043076651791,39.89922917538316,0.0086438419787144,0.0272271585392664,-0.0185833165605519,53.21859736353904,50.47244021445895,5.09570589956,4.09459740125,4.19911439,4.89121198
2020-09-15 23:59:59,26,Polkadot,DOT,5.45191673581,5.09570589956,5.36662597088,5.09570589956,897864383.943973,4344841940.61479,-4.730176776232753,5.302287019552,6.7066573003275405,3.897916738776459,37.95095187292818,0.0122085687890107,0.0242234405892152,-0.0120148718002045,51.894288401520114,52.24600926464948,5.08032210406,4.17446304487,4.09681088,4.89808222
2020-09-16 23:59:59,27,Polkadot,DOT,5.28132266974,4.98621122677,5.06896260716,5.08032210406,792360520.604375,4331724982.68753,-0.3018972406026887,5.2748862571045,6.67384519516889,3.87592731904011,39.0060419686895,0.0136351195687121,0.0221057763851146,-0.0084706568164025,53.54830427335002,52.88706334613639,5.33630111171,4.03141516,3.90952943,5.24960699
2020-09-17 23:59:59,28,Polkadot,DOT,5.41767106568,5.06174676491,5.08032210406,5.33630111171,776350363.028767,4549984896.08848,5.038637362096221,5.233703574772,6.570050857898913,3.897356291645088,45.60415499037472,0.0350173793987496,0.0246880969878416,0.0103292824109079,72.28892008601937,59.24383758696317,5.24576354638,4.38197305,3.96725217,5.35931366
2020-09-18 23:59:59,29,Polkadot,DOT,5.4591393806,5.10855329866,5.34170931259,5.24576354638,683398179.627801,4472788248.79357,-1.6966352429274243,5.1880345908415,6.451668287363093,3.9244008943199074,51.19574494496479,0.0441484338330093,0.0285801643568751,0.0155682694761341,81.68491280391459,69.17404572109466,4.92541065463,4.42095446,4.1046509,5.34396751
2020-09-19 23:59:59,30,Polkadot,DOT,5.25569082766,4.82498328096,5.25323704402,4.92541065463,605268040.060128,4199640090.85282,-6.106887756522483,5.1408110831005,6.367197639962924,3.914424526238076,61.58320208356177,0.0252440613688769,0.0279129437592755,-0.0026688823903986,63.246990719755686,72.40694120322988,4.67244901762,4.34766168,3.99059237,5.36764091
