Date,ticker,Open,High,Low,Close,Volume,Daily_Returns_%,MA_20,BB_upper,BB_lower,RSI_14,MACD,MACD_Signal,MACD_Hist,Stoch_%K,Stoch_%D
2015-08-28,ETH,1.147660017,1.2077900171,1.1204999685,1.191380024,721872.0,3.805879038338955,1.28090924918,1.88383018939292,0.6779883089670802,29.0513956180298,0.07858328302766715,0.12321902804440465,-0.044635745016737505,15.887712453794787,10.407356226240863
2015-08-29,ETH,1.1935299635,1.2072099447,1.1494899988,1.1825499535,375377.0,-0.741163215944618,1.3049418956,1.845810187619605,0.7640736035803952,31.77325605458897,0.06887327569604373,0.11234987757473248,-0.04347660187868875,19.058731926070163,14.033990883602153
2015-08-30,ETH,1.1829899549,1.3679900169,1.170609951,1.3192700148,1337650.0,11.561461813545291,1.3354829967000001,1.7978118978600195,0.8731540955399808,41.205237597548354,0.0713872830960991,0.10415735867900582,-0.03277007558290672,49.568699393922024,28.171714591262326
2015-08-31,ETH,1.3213800192,1.3961499929,1.2010099888,1.3582400084,1447180.0,2.953905808729207,1.3500019967549999,1.7948515516671668,0.9051524418428329,57.16257575551588,0.07565213416000471,0.0984563137752056,-0.022804179615200884,59.930449274832355,42.85262686494152
2015-09-01,ETH,1.3534799814,1.3927400112,1.3366299868,1.3516099453,778862.0,-0.4881363425459861,1.356710493565,1.7971678341697426,0.9162531529602576,63.644137108394624,0.07760251518317873,0.09428555405680022,-0.016683038873621492,58.58993205963112,56.029693576128494
2015-09-02,ETH,1.3515700102,1.3549100161,1.2646199465,1.2947900295,883769.0,-4.203869318776599,1.330066496135,1.7110198523226225,0.9491131399473773,52.10237475100754,0.07371358948015905,0.09017116114147199,-0.01645757166131294,47.101643917066646,55.20734175051004
2015-09-03,ETH,1.2951899767,1.3099900484,1.2110300064,1.2649300098,702991.0,-2.3061669475112456,1.30191949606,1.6027727678448784,1.0010662242751216,35.25822060269918,0.06744467358884565,0.08562586363094672,-0.018181190042101072,41.06431518423784,48.91863038697854
2015-09-04,ETH,1.2649300098,1.3025200367,1.2368099689,1.2744100094,474391.0,0.7494485486591262,1.281194996835,1.5206452671220958,1.0417447265479043,40.22260036741697,0.06252076881486657,0.0810048446677307,-0.01848407585286413,51.27598328350091,46.4806474616018
2015-09-05,ETH,1.2805600166,1.3423000574,1.2711900473,1.338809967,448453.0,5.053315426353255,1.26983399391,1.4708603578269648,1.0688076299930354,46.967738295130495,0.06308783982539756,0.07742144369926407,-0.014333603873866507,79.62167723985225,57.32065856919701
2015-09-06,ETH,1.3380099535,1.3736399412,1.2942500114,1.2958300114,491968.0,-3.210310399489269,1.27444499731,1.473294337905894,1.075595656714106,45.843832569912976,0.059384576041335846,0.07381407016767844,-0.01442949412634259,69.99282200479128,66.96349417604814
