Date,ticker,Open,High,Low,Close,Volume,Daily_Returns_%,MA_20,BB_upper,BB_lower,RSI_14,MACD,MACD_Signal,MACD_Hist,Stoch_%K,Stoch_%D,Close_t+1,Close_t+7,Close_t+30,Close_t+90
2013-05-19,LTC,3.3020501137,3.412309885,3.1878800392,3.3034899235,0.0,0.2597913263359341,3.345962500575,3.988655972180716,2.703269028969284,40.54866255652362,-0.2358674862830394,-0.2574948571784758,0.0216273708954364,58.17633578910458,54.499007729275206,3.1817600727,3.2488999367,2.3101699352,2.8193399906
2013-05-20,LTC,3.3148500919,3.3233399391,3.1500499249,3.1817600727,0.0,-3.684886396475795,3.29022599459,3.754380948302987,2.826071040877013,43.33959348169204,-0.2241260925516073,-0.2508211042531021,0.0266950117014948,54.66702377724064,56.75666239005373,3.0867500305,3.1009099483,2.30031991,2.7977800369
2013-05-21,LTC,3.1932599545,3.2159700394,3.0409100056,3.0867500305,0.0,-2.986084432173275,3.2545130014450003,3.65930874437788,2.849717258512121,41.6839618491828,-0.2199520000594419,-0.2446472834143701,0.0246952833549282,45.09316168453061,52.64550708362528,3.120759964,3.0921299458,2.2867100239,2.8226799965
2013-05-22,LTC,3.0919098854,3.1352899075,3.0311899185,3.120759964,0.0,1.1018039414902203,3.24195200205,3.6469910217607855,2.836912982339214,39.959064878247055,-0.2114620810463838,-0.2380102429407729,0.026548161894389,48.52023534507927,49.426806935616845,3.181440115,3.0958199501,2.8667099476,2.78166008
2013-05-23,LTC,3.1185200214,3.1864600182,3.0907900333,3.181440115,0.0,1.9444030204176288,3.248778510095,3.64432556129626,2.8532314588937395,42.125358103479,-0.1975600289643995,-0.2299202001454982,0.0323601711810987,54.6347826496254,49.416059893078426,3.1794800758,2.9713900089,2.9240999222,2.6953399181
2013-05-24,LTC,3.1701300144,3.1854999065,3.0365800858,3.1794800758,0.0,-0.0616085523898024,3.2337715148899995,3.6149561701988495,2.8525868595811485,40.994908074857285,-0.1845730678794899,-0.2208507736922965,0.0362777058128066,64.27025568085814,55.80842455852095,3.1186900139,2.9566800594,3.1171700954,2.752530098
2013-05-25,LTC,3.1877501011,3.1954500675,3.05479002,3.1186900139,0.0,-1.9119497669663696,3.21016151905,3.554971099678306,2.865351938421693,41.9568718199094,-0.1771440512508055,-0.2121094292039984,0.0349653779531928,61.23194245521451,60.04566026189936,3.2488999367,2.826499939,2.8745799065,2.7207798958
2013-05-26,LTC,3.1241099834,3.3273899555,3.0873000622,3.2488999367,0.0,4.175147969809578,3.204044020175,3.5410736271338226,2.867014413216177,49.306758730351866,-0.1589177446516849,-0.2014710922935357,0.0425533476418507,78.86192768041687,68.12137527216318,3.1009099483,2.7271199226,2.8232800961,2.6890099049
2013-05-27,LTC,3.230700016,3.2617800236,3.0189900398,3.1009099483,0.0,-4.555079912689386,3.19245251417,3.5267811405766016,2.858123887763398,44.476682571564346,-0.1546323155401037,-0.1921033369428493,0.0374710214027456,59.71852123072482,66.60413045545207,3.0921299458,2.7255599499,2.8599998951,2.593640089
2013-05-28,LTC,3.1027998924,3.1300001144,3.0194199085,3.0921299458,0.0,-0.2831427757137406,3.17659701109,3.497442639001093,2.8557513831789074,61.4163522463344,-0.15021299303912,-0.1837252681621035,0.0335122751229834,58.5827744257956,65.72107444564577,3.0958199501,2.8667299747,3.0197799206,2.5655899048
2013-05-29,LTC,3.0921299458,3.1232700348,3.019659996,3.0958199501,0.0,0.1193353566855126,3.16058050394,3.4624981608797247,2.858662847000275,57.52521605641618,-0.1447443725823483,-0.1759290890461524,0.0311847164638041,56.47826930118144,58.259854985900624,2.9713900089,2.8624300957,2.7476699352,2.5730099678
2013-05-30,LTC,3.0774600506,3.0927801132,2.8841700554,2.9713900089,0.0,-4.019288692676748,3.13698300123,3.418963225396995,2.855002777063005,52.22681082171733,-0.1487363675614323,-0.1704905447492084,0.021754177187776,18.580353864830634,44.54713253060256,2.9566800594,2.7541201115,2.7947199345,2.5222899914
