SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,Daily_Returns_%
3,Bitcoin,BTC,2013-05-01 23:59:59,139.88999938964844,107.72000122070312,139.0,116.98999786376952,0.0,1298954593.75,-15.834533910957182
4,Bitcoin,BTC,2013-05-02 23:59:59,125.5999984741211,92.28189849853516,116.37999725341795,105.20999908447266,0.0,1168517495.25,-10.069235827334765
5,Bitcoin,BTC,2013-05-03 23:59:59,108.12799835205078,79.0999984741211,106.25,97.75,0.0,1085995168.75,-7.090579934786478
6,Bitcoin,BTC,2013-05-04 23:59:59,115.0,92.5,98.0999984741211,112.5,0.0,1250316562.5,15.089514066496168
7,Bitcoin,BTC,2013-05-05 23:59:59,118.8000030517578,107.14299774169922,112.9000015258789,115.91000366210938,0.0,1288693175.5,3.031114366319443
8,Bitcoin,BTC,2013-05-06 23:59:59,124.66300201416016,106.63999938964844,115.9800033569336,112.3000030517578,0.0,1249023060.0,-3.1144858047586044
9,Bitcoin,BTC,2013-05-07 23:59:59,113.44400024414062,97.6999969482422,112.25,111.5,0.0,1240593600.0,-0.7123802582526095
10,Bitcoin,BTC,2013-05-08 23:59:59,115.77999877929688,109.5999984741211,109.5999984741211,113.56600189208984,0.0,1264049202.15,1.8529164951478494
11,Bitcoin,BTC,2013-05-09 23:59:59,113.45999908447266,109.26000213623048,113.1999969482422,112.66999816894533,0.0,1254535382.0,-0.7889717945656849
12,Bitcoin,BTC,2013-05-10 23:59:59,122.0,111.5510025024414,112.79900360107422,117.1999969482422,0.0,1305479080.0,4.020590088680276
13,Bitcoin,BTC,2013-05-11 23:59:59,118.6790008544922,113.01000213623048,117.6999969482422,115.24299621582033,0.0,1284207489.42,-1.6697958902559762
14,Bitcoin,BTC,2013-05-12 23:59:59,117.4489974975586,113.43499755859376,115.63999938964844,115.0,0.0,1281982625.0,-0.21085551729778107
15,Bitcoin,BTC,2013-05-13 23:59:59,118.6989974975586,114.5,114.81999969482422,117.9800033569336,0.0,1315710010.5,2.591307266898779
16,Bitcoin,BTC,2013-05-14 23:59:59,119.8000030517578,110.25,117.9800033569336,111.5,0.0,1243874487.5,-5.492459037595687
17,Bitcoin,BTC,2013-05-15 23:59:59,115.80999755859376,103.5,111.4000015258789,114.22000122070312,0.0,1274623812.5,2.4394629782090727
18,Bitcoin,BTC,2013-05-16 23:59:59,118.76000213623048,112.1999969482422,114.22000122070312,118.76000213623048,0.0,1325726787.0,3.974786260731067
19,Bitcoin,BTC,2013-05-17 23:59:59,125.3000030517578,116.5709991455078,118.20999908447266,123.01499938964844,0.0,1373723881.88,3.5828538033680912
20,Bitcoin,BTC,2013-05-18 23:59:59,125.25,122.3000030517578,123.5,123.4980010986328,0.0,1379574545.85,0.3926364357036416
21,Bitcoin,BTC,2013-05-19 23:59:59,124.5,119.5709991455078,123.21099853515624,121.98999786376952,0.0,1363204702.75,-1.2210750145331462
22,Bitcoin,BTC,2013-05-20 23:59:59,123.62100219726562,120.12000274658205,122.5,122.0,0.0,1363709900.0,0.008199144524656532
