Date,SNo,Name,Symbol,High,Low,Open,Close,Volume,Marketcap,Daily_Returns_%,MA_20,BB_upper,BB_lower,RSI_14,MACD,MACD_Signal,MACD_Hist,Stoch_%K,Stoch_%D
2019-02-20 23:59:59,21,Wrapped Bitcoin,WBTC,4055.46445129,3833.44966881,3866.15591467,4055.46445129,2775.96707510265,0.0,4.799299045308758,3634.0776402510005,3965.853292232007,3302.301988269994,80.7409498824793,102.18459112655592,60.98559648380426,41.19899464275166,100.0,92.61054024759638
2019-02-21 23:59:59,22,Wrapped Bitcoin,WBTC,4053.33585957,3902.08234184,4053.33585957,3978.72447272,1570.89281863135,0.0,-1.8922611575497796,3658.975248181,4016.079904497329,3301.870591864671,78.54531295087494,112.75276068879975,71.33902932480336,41.41373136399639,88.39052349696456,90.11939964561425
2019-02-22 23:59:59,23,Wrapped Bitcoin,WBTC,4033.53280622,3926.61432717,3980.40386798,4018.18880002,1724.87514673195,0.0,0.9918838957205134,3682.7799201345006,4069.3377291353227,3296.2221111336785,72.32590524484513,122.8958853362692,81.65040052709654,41.245484809172666,92.15844414993322,93.51632254896593
2019-02-23 23:59:59,24,Wrapped Bitcoin,WBTC,4166.84249427,3986.69492791,4010.53950856,4166.84249427,5539.74033541763,0.0,3.699519899345205,3717.2287435315,4147.252098272664,3287.2053887903367,76.37252447173022,141.30066931264855,93.58045428420695,47.7202150284416,100.0,93.51632254896593
2019-02-24 23:59:59,25,Wrapped Bitcoin,WBTC,4329.91484478,3638.23137992,4167.25183074,3659.92785254,7179.643237189,0.0,-12.165438036764764,3726.1641688789996,4142.755986363745,3309.572351394254,49.07538103715298,113.67247258277303,97.59885794392017,16.07361463885286,10.645859210459255,67.60143445346417
2019-02-25 23:59:59,26,Wrapped Bitcoin,WBTC,3943.29419305,3635.3535657,3635.3535657,3865.78174586,9978.76891694373,0.0,5.624534187938601,3746.359609892,4147.894196762056,3344.825023021945,57.24920174686992,107.15242991016112,99.50957233716836,7.642857572992753,38.09997097506703,49.581943395175436
2019-02-26 23:59:59,27,Wrapped Bitcoin,WBTC,3904.57309629,3813.60877027,3863.3279575,3904.57309629,4910.80469640997,0.0,1.003454229446432,3769.3402122505004,4150.328088642468,3388.3523358585326,57.52549145478011,103.91749075754296,100.39115602124329,3.526334736299674,43.27345617386181,30.673095453129367
2019-02-27 23:59:59,28,Wrapped Bitcoin,WBTC,3915.74881205,3727.82423393,3903.92395063,3903.79497581,10916.7563981993,0.0,-0.019928439314909,3794.7310302310007,4136.631661711761,3452.83039875024,58.37238238809372,100.13667707252807,100.34026023150025,-0.2035831589721795,43.169680596534974,41.514369248487945
2019-02-28 23:59:59,29,Wrapped Bitcoin,WBTC,3948.52645247,3848.97066174,3902.0845922,3854.58555645,1456.25281481788,0.0,-1.2605533760079113,3804.2182511984997,4141.441348153796,3466.995154243204,57.64061355465323,92.10780466868391,98.693769118937,-6.585964450253087,36.008225485259054,40.817120751885284
2019-03-01 23:59:59,30,Wrapped Bitcoin,WBTC,3924.74049379,3824.54630916,3854.46782043,3858.34984195,816.067039511187,0.0,0.0976573342288844,3813.2375443365004,4145.860411627524,3480.6146770454775,57.2746571877427,85.06800086318026,95.96861546778567,-10.900614604605408,36.5149969273712,38.564301003055085
