SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,Daily_Returns_%
2,Litecoin,LTC,2013-04-30 23:59:59,4.572380065917969,4.168960094451904,4.403520107269287,4.29649019241333,0.0,74020917.9127,-1.9938860339765108
3,Litecoin,LTC,2013-05-01 23:59:59,4.356860160827637,3.520289897918701,4.289539813995361,3.8010098934173584,0.0,65604596.3778,-11.532210637205276
4,Litecoin,LTC,2013-05-02 23:59:59,4.039299964904785,3.0071699619293213,3.780019998550415,3.3719799518585205,0.0,58287978.8404,-11.28726190115521
5,Litecoin,LTC,2013-05-03 23:59:59,3.4536099433898926,2.395940065383911,3.390439987182617,3.044909954071045,0.0,52694847.0708,-9.699642419499133
6,Litecoin,LTC,2013-05-04 23:59:59,3.638279914855957,2.895250082015991,3.0322699546813965,3.4796199798583984,0.0,60290867.7155,14.276613507277824
7,Litecoin,LTC,2013-05-05 23:59:59,3.692460060119629,3.346060037612915,3.4931299686431885,3.5908899307250977,0.0,62298185.4291,3.1977615805973025
8,Litecoin,LTC,2013-05-06 23:59:59,3.781019926071167,3.11601996421814,3.594219923019409,3.3712499141693115,0.0,58594361.235,-6.116590059652283
9,Litecoin,LTC,2013-05-07 23:59:59,3.406719923019409,2.9397900104522705,3.3708701133728027,3.332740068435669,0.0,58051265.0352,-1.1423017193648688
10,Litecoin,LTC,2013-05-08 23:59:59,3.4911201000213623,3.2836201190948486,3.2836201190948486,3.4092400074005127,0.0,59508216.0152,2.295406704212355
11,Litecoin,LTC,2013-05-09 23:59:59,3.441689968109131,3.2948501110076904,3.399399995803833,3.4161500930786133,0.0,59755569.092,0.202686981940281
12,Litecoin,LTC,2013-05-10 23:59:59,3.6316399574279785,3.367189884185791,3.406529903411865,3.4433400630950928,0.0,60358926.6612,0.795924338089482
13,Litecoin,LTC,2013-05-11 23:59:59,3.4798099994659424,3.300610065460205,3.4603800773620605,3.348959922790528,0.0,58809512.5488,-2.740947410803518
14,Litecoin,LTC,2013-05-12 23:59:59,3.4222400188446045,3.215869903564453,3.362809896469116,3.2694499492645264,0.0,57513319.9785,-2.3741691557703004
15,Litecoin,LTC,2013-05-13 23:59:59,3.373430013656616,3.1989500522613525,3.260890007019043,3.2798399925231934,0.0,57790879.1952,0.31779178210096237
16,Litecoin,LTC,2013-05-14 23:59:59,3.331850051879883,2.7771999835968018,3.2810099124908447,2.8243000507354736,0.0,49847567.579,-13.88909040764733
17,Litecoin,LTC,2013-05-15 23:59:59,3.0358200073242188,2.6392500400543213,2.8239901065826416,2.9354500770568848,0.0,51891652.211,3.9354893008788805
18,Litecoin,LTC,2013-05-16 23:59:59,2.96766996383667,2.685110092163086,2.9297399520874023,2.919120073318481,0.0,51685880.3376,-0.5563032349293562
19,Litecoin,LTC,2013-05-17 23:59:59,3.335330009460449,2.87076997756958,2.8914198875427246,3.1860899925231934,0.0,56498073.7257,9.145561419171733
20,Litecoin,LTC,2013-05-18 23:59:59,3.3637499809265137,3.130880117416382,3.198649883270264,3.294929981231689,0.0,58518793.7122,3.416099010508522
21,Litecoin,LTC,2013-05-19 23:59:59,3.4123098850250244,3.187880039215088,3.3020501136779785,3.303489923477173,0.0,58760676.4145,0.2597913246789041
22,Litecoin,LTC,2013-05-20 23:59:59,3.323339939117432,3.150049924850464,3.314850091934204,3.18176007270813,0.0,56682748.951,-3.6848863955641575
23,Litecoin,LTC,2013-05-21 23:59:59,3.215970039367676,3.040910005569458,3.193259954452514,3.086750030517578,0.0,55073034.1595,-2.9860844318687074
24,Litecoin,LTC,2013-05-22 23:59:59,3.1352899074554443,3.0311899185180664,3.091909885406494,3.120759963989258,0.0,55766901.417,1.1018039405664704
25,Litecoin,LTC,2013-05-23 23:59:59,3.186460018157959,3.090790033340454,3.118520021438598,3.181440114974976,0.0,56949220.3738,1.9444030199666784
26,Litecoin,LTC,2013-05-24 23:59:59,3.185499906539917,3.0365800857543945,3.170130014419556,3.1794800758361816,0.0,57017468.5839,-0.06160855046645208
27,Litecoin,LTC,2013-05-25 23:59:59,3.1954500675201416,3.0547900199890137,3.187750101089477,3.118690013885498,0.0,56026342.7178,-1.91194976853869
28,Litecoin,LTC,2013-05-26 23:59:59,3.32738995552063,3.087300062179565,3.124109983444214,3.2488999366760254,0.0,58457958.0306,4.17514796952525
29,Litecoin,LTC,2013-05-27 23:59:59,3.261780023574829,3.0189900398254395,3.2307000160217285,3.100909948348999,0.0,55882131.6956,-4.5550799104769
30,Litecoin,LTC,2013-05-28 23:59:59,3.130000114440918,3.01941990852356,3.102799892425537,3.092129945755005,0.0,55813731.901,-0.2831427787404417
31,Litecoin,LTC,2013-05-29 23:59:59,3.123270034790039,3.019659996032715,3.092129945755005,3.09581995010376,0.0,55971818.8193,0.11933535826400554
32,Litecoin,LTC,2013-05-30 23:59:59,3.092780113220215,2.8841700553894043,3.0774600505828857,2.971390008926392,0.0,53812627.6331,-4.019288691940814
33,Litecoin,LTC,2013-05-31 23:59:59,2.988229990005493,2.6888198852539062,2.971390008926392,2.9566800594329834,0.0,53635813.2007,-0.49505280186102896
34,Litecoin,LTC,2013-06-01 23:59:59,2.974560022354126,2.8027000427246094,2.9421401023864746,2.826499938964844,0.0,51354548.481,-4.4029153595030674
35,Litecoin,LTC,2013-06-02 23:59:59,2.863770008087158,2.5587100982666016,2.8277900218963623,2.7271199226379395,0.0,49625822.6165,-3.5160098522167615
36,Litecoin,LTC,2013-06-03 23:59:59,2.754610061645508,2.613460063934326,2.730530023574829,2.725559949874878,0.0,49674159.5702,-0.05720220625841099
37,Litecoin,LTC,2013-06-04 23:59:59,2.8956899642944336,2.703310012817383,2.703310012817383,2.866729974746704,0.0,52324427.4459,5.179487058367838
38,Litecoin,LTC,2013-06-05 23:59:59,2.98540997505188,2.811340093612671,2.867470026016236,2.8624300956726074,0.0,52331672.3172,-0.1499924691887533
39,Litecoin,LTC,2013-06-06 23:59:59,2.9064600467681885,2.7448201179504395,2.876840114593506,2.754120111465454,0.0,50432630.2205,-3.783847311097488
40,Litecoin,LTC,2013-06-07 23:59:59,2.79367995262146,2.511509895324707,2.779139995574951,2.602410078048706,0.0,47740050.7751,-5.508475566667414
41,Litecoin,LTC,2013-06-08 23:59:59,2.657480001449585,2.536210060119629,2.604059934616089,2.562380075454712,0.0,47088867.5095,-1.538189654722244
42,Litecoin,LTC,2013-06-09 23:59:59,2.5878798961639404,2.072669982910156,2.552730083465576,2.382999897003174,0.0,43858290.482,-7.000529709461856
43,Litecoin,LTC,2013-06-10 23:59:59,2.5802900791168213,2.261240005493164,2.3843801021575928,2.487529993057251,0.0,45853396.6991,4.38649184104174
44,Litecoin,LTC,2013-06-11 23:59:59,2.4988698959350586,2.181020021438598,2.492840051651001,2.397979974746704,0.0,44270317.3619,-3.599957329579262
45,Litecoin,LTC,2013-06-12 23:59:59,2.454220056533813,2.30801010131836,2.412169933319092,2.3847100734710693,0.0,44101286.2173,-0.5533783190594166
46,Litecoin,LTC,2013-06-13 23:59:59,2.486279964447021,2.227679967880249,2.398509979248047,2.270319938659668,0.0,42056097.8573,-4.79681518034184
47,Litecoin,LTC,2013-06-14 23:59:59,2.288739919662476,2.0899999141693115,2.26921010017395,2.134550094604492,0.0,39610212.5232,-5.980207535653781
48,Litecoin,LTC,2013-06-15 23:59:59,2.208470106124878,2.0486900806427,2.138999938964844,2.10575008392334,0.0,39124632.848,-1.349230957565728
49,Litecoin,LTC,2013-06-16 23:59:59,2.1502199172973637,2.0170700550079346,2.085819959640503,2.129509925842285,0.0,39617093.1315,1.1283315195066645
50,Litecoin,LTC,2013-06-17 23:59:59,2.288990020751953,2.09237003326416,2.138859987258911,2.2780799865722656,0.0,42440639.5123,6.976725439362141
51,Litecoin,LTC,2013-06-18 23:59:59,2.3739800453186035,2.187930107116699,2.28164005279541,2.3101699352264404,0.0,43109745.0852,1.4086401198958542
52,Litecoin,LTC,2013-06-19 23:59:59,2.33882999420166,2.251830101013184,2.3047900199890137,2.3003199100494385,0.0,43008862.2093,-0.4263766499080668
53,Litecoin,LTC,2013-06-20 23:59:59,2.4003000259399414,2.268229961395264,2.29817008972168,2.286710023880005,0.0,42832831.4988,-0.5916518876342369
54,Litecoin,LTC,2013-06-21 23:59:59,2.86670994758606,2.2656800746917725,2.3259599208831787,2.86670994758606,0.0,53781211.0928,25.363947227638974
55,Litecoin,LTC,2013-06-22 23:59:59,3.584320068359375,2.664469957351685,2.86343002319336,2.924099922180176,0.0,54938148.7014,2.0019456325688356
56,Litecoin,LTC,2013-06-23 23:59:59,3.3371999263763428,2.895430088043213,2.897599935531616,3.1171700954437256,0.0,58663905.0007,6.602721466494854
57,Litecoin,LTC,2013-06-24 23:59:59,3.148200035095215,2.705080032348633,3.134500026702881,2.874579906463623,0.0,54188144.1623,-7.7823853544177535
58,Litecoin,LTC,2013-06-25 23:59:59,2.907099962234497,2.7709100246429443,2.8483099937438965,2.823280096054077,0.0,53299726.2651,-1.7846019967716287
59,Litecoin,LTC,2013-06-26 23:59:59,2.946899890899658,2.7548298835754395,2.806420087814331,2.859999895095825,0.0,54085900.44,1.3006077254987591
60,Litecoin,LTC,2013-06-27 23:59:59,3.031830072402954,2.839139938354492,2.880800008773804,3.019779920578003,0.0,57201137.8061,5.586714382617974
61,Litecoin,LTC,2013-06-28 23:59:59,3.0368399620056152,2.6675000190734863,3.0368399620056152,2.7476699352264404,0.0,52128119.3132,-9.010921077304168
62,Litecoin,LTC,2013-06-29 23:59:59,2.927710056304932,2.702800035476685,2.761229991912842,2.794719934463501,0.0,53106258.7709,1.712359939374708
63,Litecoin,LTC,2013-06-30 23:59:59,3.001739978790283,2.7654199600219727,2.788219928741455,2.980540037155152,0.0,56721476.4462,6.648970453181469
64,Litecoin,LTC,2013-07-01 23:59:59,3.304460048675537,2.875570058822632,3.009160041809082,2.9487900733947754,0.0,56208962.1382,-1.0652419818081293
65,Litecoin,LTC,2013-07-02 23:59:59,3.0341899394989014,2.80637001991272,2.949680089950561,2.8347198963165283,0.0,54124595.9229,-3.8683722557070532
66,Litecoin,LTC,2013-07-03 23:59:59,3.027750015258789,2.6094300746917725,2.8468499183654785,2.6150898933410645,0.0,50009684.0754,-7.747855555706018
67,Litecoin,LTC,2013-07-04 23:59:59,2.7765400409698486,2.493360042572021,2.6751599311828613,2.725800037384033,0.0,52211619.5832,4.233511984611904
68,Litecoin,LTC,2013-07-05 23:59:59,2.7207999229431152,2.331419944763184,2.706860065460205,2.431349992752075,0.0,46634396.8329,-10.802334749196918
69,Litecoin,LTC,2013-07-06 23:59:59,2.6212000846862797,2.3654301166534424,2.4230198860168457,2.516629934310913,0.0,48334783.341,3.507514007158985
70,Litecoin,LTC,2013-07-07 23:59:59,2.658819913864136,2.38427996635437,2.457779884338379,2.656610012054444,0.0,51099903.9764,5.562203478353656
71,Litecoin,LTC,2013-07-08 23:59:59,2.743499994277954,2.494539976119995,2.7111599445343018,2.6092000007629395,0.0,50274076.0368,-1.7846056092682083
72,Litecoin,LTC,2013-07-09 23:59:59,2.649049997329712,2.480910062789917,2.5847599506378174,2.61296010017395,0.0,50428048.0838,0.14410928291856973
73,Litecoin,LTC,2013-07-10 23:59:59,2.813920021057129,2.5831799507141118,2.609250068664551,2.811019897460937,0.0,54334216.8241,7.579901326231564
74,Litecoin,LTC,2013-07-11 23:59:59,2.8720200061798096,2.6443099975585938,2.837120056152344,2.7263500690460205,0.0,52775603.6654,-3.012067914972605
75,Litecoin,LTC,2013-07-12 23:59:59,2.9099199771881104,2.6963999271392822,2.722759962081909,2.7891299724578857,0.0,54066041.098,2.3027088166206244
76,Litecoin,LTC,2013-07-13 23:59:59,2.908200025558472,2.6700000762939453,2.8074800968170166,2.89985990524292,0.0,56290498.9964,3.970052807809976
77,Litecoin,LTC,2013-07-14 23:59:59,2.9701199531555176,2.7792398929595947,2.9284300804138184,2.9079699516296387,0.0,56527604.2664,0.2796702824179764
78,Litecoin,LTC,2013-07-15 23:59:59,3.056999921798706,2.85302996635437,2.8736701011657715,2.982510089874268,0.0,58072016.7635,2.563304968225566
79,Litecoin,LTC,2013-07-16 23:59:59,3.1765899658203125,2.9549899101257324,2.999340057373047,3.098939895629883,0.0,60436315.0108,3.9037522840542405
80,Litecoin,LTC,2013-07-17 23:59:59,3.169749975204468,3.061490058898926,3.076349973678589,3.1451098918914795,0.0,61435018.7654,1.4898642057145306
81,Litecoin,LTC,2013-07-18 23:59:59,3.1451098918914795,2.7627100944519043,3.1451098918914795,2.886780023574829,0.0,56474377.3651,-8.213699272723662
82,Litecoin,LTC,2013-07-19 23:59:59,3.046679973602295,2.8017001152038574,2.88129997253418,2.9623401165008545,0.0,58031067.5134,2.6174523970986963
83,Litecoin,LTC,2013-07-20 23:59:59,3.006200075149536,2.8595900535583496,2.962399959564209,2.8595900535583496,0.0,56010514.8094,-3.468543749253017
84,Litecoin,LTC,2013-07-21 23:59:59,2.9462900161743164,2.809839963912964,2.8742799758911133,2.916029930114746,0.0,57115999.6711,1.9737051640029701
85,Litecoin,LTC,2013-07-22 23:59:59,2.9536499977111816,2.859689950942993,2.945780038833618,2.887550115585327,0.0,56798841.9377,-0.9766639990659631
86,Litecoin,LTC,2013-07-23 23:59:59,3.011080026626587,2.8765299320220947,2.8872299194335938,2.988110065460205,0.0,58868020.0349,3.4825352236178775
87,Litecoin,LTC,2013-07-24 23:59:59,2.993489980697632,2.8844799995422363,2.988110065460205,2.943039894104004,0.0,58069428.3162,-1.5083169752403314
88,Litecoin,LTC,2013-07-25 23:59:59,3.017230033874512,2.9209799766540527,2.9485599994659424,2.974829912185669,0.0,58778565.2829,1.0801762539934368
89,Litecoin,LTC,2013-07-26 23:59:59,2.985480070114136,2.8338699340820312,2.983150005340576,2.9026899337768555,0.0,57442580.5667,-2.425011867512472
90,Litecoin,LTC,2013-07-27 23:59:59,2.935070037841797,2.8367199897766118,2.896929979324341,2.879950046539306,0.0,57069607.591,-0.7834073826811117
91,Litecoin,LTC,2013-07-28 23:59:59,3.026129961013794,2.8406898975372314,2.884860038757324,2.977790117263794,0.0,59091800.7622,3.3972836036533893
92,Litecoin,LTC,2013-07-29 23:59:59,3.040699958801269,2.942500114440918,2.943279981613159,2.96314001083374,0.0,58881977.2472,-0.49197914739255166
93,Litecoin,LTC,2013-07-30 23:59:59,2.9958300590515137,2.8838000297546387,2.9726099967956543,2.985919952392578,0.0,59418106.0256,0.7687770903686886
