SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,Daily_Returns_%
3,Ethereum,ETH,2015-08-10 23:59:59,0.7298539876937866,0.6365460157394409,0.7139890193939209,0.7084479928016663,405283.0,42818364.3945,0.9333231883006832
4,Ethereum,ETH,2015-08-11 23:59:59,1.131410002708435,0.6632350087165833,0.7080870270729065,1.0678600072860718,1463100.0,64569288.4328,50.73230754216065
5,Ethereum,ETH,2015-08-12 23:59:59,1.2899399995803833,0.8836079835891724,1.058750033378601,1.2174400091171265,2150620.0,73645010.9863,14.00745423655363
6,Ethereum,ETH,2015-08-13 23:59:59,1.965070009231568,1.1719900369644165,1.222239971160889,1.827669978141785,4068680.0,110607191.674,50.12402783338705
7,Ethereum,ETH,2015-08-14 23:59:59,2.2618799209594727,1.7547500133514404,1.810920000076294,1.8278700113296509,4637030.0,110672321.811,0.010944710492499787
8,Ethereum,ETH,2015-08-15 23:59:59,1.8772399425506592,1.5709799528121948,1.802889943122864,1.6888999938964844,2554360.0,102303608.467,-7.602839182862642
9,Ethereum,ETH,2015-08-16 23:59:59,1.6952400207519531,1.0898100137710571,1.6843500137329102,1.5660300254821775,3550790.0,94901005.3503,-7.275147661693804
10,Ethereum,ETH,2015-08-17 23:59:59,1.58118999004364,1.1853400468826294,1.58118999004364,1.2036099433898926,1942830.0,87295366.5007,-23.14260111205061
11,Ethereum,ETH,2015-08-18 23:59:59,1.3311599493026731,1.087049961090088,1.2152999639511108,1.087049961090088,1485680.0,78868413.078,-9.68419901646216
12,Ethereum,ETH,2015-08-19 23:59:59,1.317989945411682,1.1669299602508545,1.1669299602508545,1.2588599920272827,1486240.0,91366391.4393,15.805164167882824
13,Ethereum,ETH,2015-08-20 23:59:59,1.5333000421524048,1.248329997062683,1.2511800527572632,1.4649200439453125,2843760.0,106351420.178,16.368782328699496
14,Ethereum,ETH,2015-08-21 23:59:59,1.5564199686050415,1.3528000116348269,1.477519989013672,1.3952900171279907,2020970.0,101331855.597,-4.753162270194256
15,Ethereum,ETH,2015-08-22 23:59:59,1.4764100313186646,1.352679967880249,1.396289944648743,1.37923002243042,948310.0,100201825.662,-1.1510148069881598
16,Ethereum,ETH,2015-08-23 23:59:59,1.4097000360488892,1.2977700233459473,1.375,1.3525899648666382,1589300.0,98300351.3461,-1.9315166528087735
17,Ethereum,ETH,2015-08-24 23:59:59,1.362779974937439,1.2312699556350708,1.3455899953842163,1.2312699556350708,924920.0,89515256.5525,-8.969459509743526
18,Ethereum,ETH,2015-08-25 23:59:59,1.241819977760315,1.1286499500274658,1.2286100387573242,1.1401900053024292,1307180.0,82922632.9052,-7.397236480578617
19,Ethereum,ETH,2015-08-26 23:59:59,1.2024799585342407,1.0618300437927246,1.132789969444275,1.159980058670044,1056750.0,84390923.5384,1.7356803055263992
20,Ethereum,ETH,2015-08-27 23:59:59,1.188830018043518,1.1372900009155271,1.1698100566864014,1.147699952125549,686662.0,83524585.3858,-1.0586480735345072
21,Ethereum,ETH,2015-08-28 23:59:59,1.2077900171279907,1.1204999685287476,1.1476600170135498,1.1913800239562988,721872.0,86731076.6374,3.805879032220383
22,Ethereum,ETH,2015-08-29 23:59:59,1.2072099447250366,1.1494899988174438,1.1935299634933472,1.1825499534606934,375377.0,86113894.6912,-0.7411632156029357
23,Ethereum,ETH,2015-08-30 23:59:59,1.367990016937256,1.170609951019287,1.1829899549484253,1.3192700147628784,1337650.0,96097349.1063,11.561461814114349
24,Ethereum,ETH,2015-08-31 23:59:59,1.39614999294281,1.20100998878479,1.3213800191879272,1.358240008354187,1447180.0,98963974.8992,2.953905808153534
25,Ethereum,ETH,2015-09-01 23:59:59,1.39274001121521,1.3366299867630005,1.3534799814224243,1.3516099452972412,778862.0,98507500.0511,-0.4881363393925975
26,Ethereum,ETH,2015-09-02 23:59:59,1.3549100160598757,1.2646199464797974,1.3515700101852417,1.2947900295257568,883769.0,94389544.2517,-4.203869316675435
27,Ethereum,ETH,2015-09-03 23:59:59,1.3099900484085083,1.2110300064086914,1.2951899766921997,1.264930009841919,702991.0,92234142.4838,-2.3061669462171253
