Date,ticker,Open,High,Low,Close,Volume,Daily_Returns_%,MA_20,BB_upper,BB_lower,RSI_14,MACD,MACD_Signal,MACD_Hist,Stoch_%K,Stoch_%D
2020-11-03,NEAR,0.60667264,0.61239784,0.55746987,0.56166645,1086986.73,-7.418529703267973,0.742887902,0.9887164693623198,0.49705933463768015,38.60841832894723,-0.11095248507609934,-0.10201045895751477,-0.008942026118584565,1.4367022044863569,5.560700662734845
2020-11-04,NEAR,0.56166645,0.56428447,0.52596364,0.53420985,6449744.85,-4.888417316006688,0.7133205420000001,0.9006433866080679,0.5259976973919323,33.42019474436428,-0.11462535379626992,-0.10453343792526582,-0.010091915871004109,2.5482383748368904,2.206487612207506
2020-11-05,NEAR,0.53420985,0.7166285,0.53293463,0.69227868,19017737.97,29.589276573616164,0.7070589045,0.8879803095138301,0.5261374994861698,45.36538380647647,-0.10358720634003571,-0.10434419160821981,0.0007569852681841016,51.39456395611208,18.45983484514511
2020-11-06,NEAR,0.6925119,0.76228968,0.68915225,0.71821116,14062989.65,3.74595964734894,0.702562653,0.877270267313329,0.5278550386866709,49.185054814502834,-0.09168991626646161,-0.10181333653986817,0.010123420273406555,59.40820182013565,37.78366805036154
2020-11-07,NEAR,0.71821114,0.78797943,0.67346318,0.69687039,14092056.26,-2.971378222527199,0.693822474,0.8493446941839959,0.538300253816004,46.65074053560408,-0.08302617588099515,-0.09805590440809356,0.015029728527098413,52.813491151529384,54.538752309259046
2020-11-08,NEAR,0.69687114,0.82735551,0.68499469,0.815197,11126528.88,16.979715553705766,0.6945640190000001,0.8523501821935104,0.5367778558064897,47.56910513249104,-0.06585301807607402,-0.09161532714168966,0.025762309065615635,90.27231632655172,67.49800309940558
2020-11-09,NEAR,0.81520023,0.92612367,0.80132808,0.91290444,16478134.1,11.985745776787704,0.7064061699999999,0.8915284400466851,0.5212838999533148,59.93993138813842,-0.043853477367647886,-0.0820629571868813,0.03820947981923341,96.69651390046,79.9274404595137
2020-11-10,NEAR,0.91288703,0.97063442,0.88273225,0.94353599,21560515.33,3.355395007170725,0.7185126835,0.9317868605190098,0.5052385064809901,63.66384318479178,-0.02367407279702738,-0.07038518030891051,0.046711107511883135,93.90595646085411,93.62492889595528
2020-11-11,NEAR,0.9435303,0.98979812,0.85822051,0.86233636,14450323.6,-8.605885823178827,0.7241678005,0.9466701939631065,0.5016654070368934,61.60255418833466,-0.014071671349424109,-0.05912247851701324,0.04505080716758913,72.51999016433624,87.70748684188345
2020-11-12,NEAR,0.86232674,0.87778882,0.76016269,0.78840596,13343145.07,-8.573267164566744,0.7271727135,0.9515260809387132,0.5028193460612869,56.39910834087123,-0.012285643191336959,-0.049755111451877984,0.037469468260541025,56.5810285242679,74.33565838315276
