Date,SNo,Name,Symbol,High,Low,Open,Close,Volume,Marketcap,Daily_Returns_%,MA_20,BB_upper,BB_lower,RSI_14,MACD,MACD_Signal,MACD_Hist,Stoch_%K,Stoch_%D,Close_t+1,Close_t+7,Close_t+30,Close_t+90
2019-04-04 23:59:59,21,Cosmos,ATOM,3.83184349629,3.70318532208,3.76289761382,3.74729539504,5321012.48084556,0.0,-0.5218142152511152,4.0632422455590005,5.902818945555476,2.2236655455625254,54.224249191851634,-0.7379670042278095,-0.8402433559307145,0.102276351702905,68.86729737544572,47.86991417841384,3.808442826,3.50981250699,5.2599919238,5.60554327077
2019-04-05 23:59:59,22,Cosmos,ATOM,3.83987874996,3.67358235379,3.74465180354,3.808442826,5415803.07793351,0.0,1.6317750407650156,3.8844702827865,4.854905572864631,2.9140349927083684,62.103366295519386,-0.6891357726588656,-0.8100218392763447,0.1208860666174791,76.15546230130643,62.46644626998872,4.44735533578,4.3065364448,4.85370542039,5.4921541109
2019-04-06 23:59:59,23,Cosmos,ATOM,4.46297589494,3.77006664907,3.80926191153,4.44735533578,4623456.35428238,0.0,16.776213769527672,3.868029842168,4.784499380489679,2.9515603038463216,76.84326797996026,-0.5920569064311305,-0.7664288527073019,0.1743719462761713,98.55829248610824,81.19368405428679,4.61636077815,4.30303665012,4.72538244866,5.35871612204
2019-04-07 23:59:59,24,Cosmos,ATOM,4.88676211769,4.34192743392,4.47397562215,4.61636077815,4191618.52713497,0.0,3.800133553761986,3.8433308262995,4.637263619628493,3.0493980329705064,74.80859276497694,-0.4957689627709829,-0.7122968747200382,0.2165279119490553,82.06010324618143,85.59128601119869,5.45005194598,4.46268704679,4.61352581508,5.29081377627
2019-04-08 23:59:59,25,Cosmos,ATOM,5.84743864087,4.61564412353,4.63458790085,5.45005194598,4041529.7666582,0.0,18.059489019489085,3.874739267820501,4.8586436760110665,2.8908348596299347,82.96009870573957,-0.3481746235776377,-0.6394724244915582,0.2912978009139204,83.89803442234187,88.17214338487717,3.84409835599,4.34961452582,4.35483871018,5.40641979436
2019-04-09 23:59:59,26,Cosmos,ATOM,5.47155571824,3.80391917792,5.45005194598,3.84409835599,5205816.99967571,0.0,-29.466757489799043,3.8478744555825,4.802434406833687,2.8933145043313138,51.21967244059508,-0.356680488954388,-0.5829140373841242,0.2262335484297362,18.825374069449385,61.59450391265756,3.74978254444,4.41863107198,3.89640746147,5.19136109719
2019-04-10 23:59:59,27,Cosmos,ATOM,4.1839024037,3.67032729842,3.80262428426,3.74978254444,4666417.08390784,0.0,-2.453522329964164,3.8537161725625,4.804159121281735,2.903273223843265,49.67450116780066,-0.3668036620204526,-0.5396919623113899,0.1728883002909372,15.003731396114857,39.24237996263536,3.50981250699,4.34578772377,3.83291422691,5.00828006427
2019-04-11 23:59:59,28,Cosmos,ATOM,3.86419512321,3.48356421154,3.77016326355,3.50981250699,5287619.35745881,0.0,-6.399572098009154,3.8542794754585,4.8038490617962095,2.90470988912079,50.21127043295059,-0.3896977332275355,-0.509693116494619,0.1199953832670834,5.280232012828211,13.03644582613081,4.3065364448,4.36247809639,4.0177798998,4.48617614738
2019-04-12 23:59:59,29,Cosmos,ATOM,4.33471231702,3.48281249328,3.51752963848,4.3065364448,4766004.35404905,0.0,22.69990024319753,3.897330479561,4.846942333961534,2.947718625160466,57.86603624859005,-0.3396373582712897,-0.4756819648499532,0.1360446065786634,37.5631986709444,19.282387359962485,4.30303665012,4.87611679058,3.77299924614,4.3470781769
2019-04-13 23:59:59,30,Cosmos,ATOM,4.46878726388,4.16893290555,4.30444147774,4.30303665012,4074111.87362135,0.0,-0.081267039646804,3.9242201468405,4.888428258519338,2.960012035161662,58.70626387431904,-0.2968249414763813,-0.4399105601752388,0.1430856186988575,35.82540045379018,26.222943712520927,4.46268704679,5.43558303596,3.93692295322,4.54036346924
2019-04-14 23:59:59,31,Cosmos,ATOM,4.48801766293,4.12459897346,4.30303665012,4.46268704679,4087544.86606794,0.0,3.7101798021066834,3.9584374584055,4.949057830462777,2.967817086348223,58.72267558643451,-0.2471641850910089,-0.4013612851583928,0.1541971000673839,41.438878382896895,38.27582583587716,4.34961452582,5.2158191759,3.99822935324,4.28013567577
2019-04-15 23:59:59,32,Cosmos,ATOM,4.48848847599,4.28502301275,4.46268704679,4.34961452582,4043797.75391525,0.0,-2.5337318029354794,3.988723044062,4.988718989019921,2.9887270991040795,56.48038670398539,-0.2144595293668461,-0.3639809340000835,0.1495214046332374,36.65704337336516,37.97377407001741,4.41863107198,4.3834686769,4.52906832791,3.8206832147
2019-04-16 23:59:59,33,Cosmos,ATOM,4.47585827849,4.27377891575,4.3438813042,4.41863107198,6687900.33960742,0.0,1.5867278755463676,4.020808539045,5.033291966018624,3.008325112071377,56.54355145969391,-0.1808866469335344,-0.3273620765867737,0.1464754296532393,39.57575194936315,39.22389123520839,4.34578772377,4.12213088342,4.27807939484,4.18870603488
2019-04-17 23:59:59,34,Cosmos,ATOM,4.44365293887,4.28622013616,4.36010315693,4.34578772377,5040510.37616295,0.0,-1.6485501283853288,4.063478623495,5.053885151654343,3.0730720953356565,55.933784736692914,-0.1583325856599877,-0.2935561784014165,0.1352235927414287,36.495207979051344,37.57600110059321,4.36247809639,3.63669273874,4.39643372508,3.65094377954
2019-04-18 23:59:59,35,Cosmos,ATOM,4.42422256205,4.2714438216,4.34493852026,4.36247809639,3962743.12359146,0.0,0.3840586259818757,4.1046107028635,5.071500654041657,3.137720751685343,56.31022255115254,-0.1375262391465268,-0.2623501905504385,0.1248239514039117,37.2010435563586,37.75733449492436,4.87611679058,3.30449782834,4.71370375912,3.83314413077
2019-04-19 23:59:59,36,Cosmos,ATOM,4.89866797569,4.29615605175,4.36413398166,4.87611679058,5806996.8764462,0.0,11.774011991373468,4.1750872692325,5.151597527654574,3.1985770108104257,60.02137354318326,-0.0786836930351073,-0.2256168910473723,0.1469331980122649,58.92281529238945,44.20635560926646,5.43558303596,3.63343524228,4.89426632998,4.11947251699
2019-04-20 23:59:59,37,Cosmos,ATOM,5.43956208622,4.85743659261,4.86849608715,5.43558303596,4130470.93441431,0.0,11.473602241455993,4.2656501253465,5.356371493773862,3.174928756919139,59.4161082578619,0.0129444830999938,-0.177904616217899,0.1908490993178929,82.58263339725991,59.56883074866931,5.2158191759,3.43410188944,4.72470668576,3.93525159249
2019-04-21 23:59:59,38,Cosmos,ATOM,5.47665727193,4.65166786614,5.40198876955,5.2158191759,4423092.45083866,0.0,-4.043059568883689,4.340181937985,5.478099134851243,3.2022647411187566,55.657086364566375,0.0670544045332501,-0.1289128120676692,0.1959672166009194,73.28882345254706,71.59809071406546,4.3834686769,4.43044493263,4.77555850006,4.0714198722
