Date,SNo,Name,Symbol,High,Low,Open,Close,Volume,Marketcap,Daily_Returns_%,MA_20,BB_upper,BB_lower,RSI_14,MACD,MACD_Signal,MACD_Hist,Stoch_%K,Stoch_%D,Close_t+1,Close_t+7
2017-10-22 23:59:59,21,Cardano,ADA,0.0287436991930007,0.0270930007100105,0.0285650007426738,0.0277287997305393,2930210.0,718926553.534,-2.487677486670448,0.0254723700694739,0.0343678964172853,0.0165768437216625,62.89448395640441,0.0019774382619213,0.0018837183026539,9.371995926741064e-05,41.20764684367165,49.98624919917026,0.0254535991698503,0.0286068990826606
2017-10-23 23:59:59,22,Cardano,ADA,0.0280508995056152,0.0243449006229639,0.027684099972248,0.0254535991698503,3517050.0,659937282.646,-8.205189488181098,0.0257042599841951,0.0343262710429069,0.0170822489254834,55.8069658264727,0.0016712404493065,0.0018412227319844,-0.0001699822826778,25.89263737297155,37.61440364026847,0.0271927006542682,0.0285829007625579
2017-10-24 23:59:59,23,Cardano,ADA,0.0289562996476888,0.0237662997096776,0.0253389999270439,0.0271927006542682,7589560.0,705027051.019,6.832438402180308,0.0259673200547694,0.0344241245378671,0.0175105155716717,59.462665813126655,0.0015510281453106,0.0017831838146496,-0.000232155669339,35.95024759111809,34.35017726925377,0.0275274999439716,0.0304374992847442
2017-10-25 23:59:59,24,Cardano,ADA,0.0278459005057811,0.0261071994900703,0.0270380992442369,0.0275274999439716,2561430.0,713707434.235,1.2312101470173475,0.0262692600488662,0.0344804346408736,0.0180580854568588,58.557463212586185,0.0014658768174802,0.0017197224152158,-0.0002538455977355,34.68044057693109,32.17444184700691,0.027131799608469,0.0229861997067928
2017-10-26 23:59:59,25,Cardano,ADA,0.0275602992624044,0.026477999985218,0.0274094995111227,0.027131799608469,2437710.0,703448092.423,-1.4374728410062376,0.0266988949850201,0.0340625037125677,0.0193352862574724,51.69668233641917,0.0013508918265477,0.0016459562974821,-0.0002950644709344,23.20794488887177,31.279544352306985,0.0263817999511957,0.0213059000670909
2017-10-27 23:59:59,26,Cardano,ADA,0.027462899684906,0.0256738997995853,0.0271380990743637,0.0263817999511957,2511440.0,684002789.519,-2.7642827534344327,0.026970939990133,0.0338231214432588,0.0201187585370071,31.17935532973111,0.0011855800595497,0.0015538810498957,-0.0003683009903459,18.03606812877376,25.308151198192206,0.025866100564599,0.0226281005889177
2017-10-28 23:59:59,27,Cardano,ADA,0.0268533006310462,0.0255929995328187,0.0263385996222496,0.025866100564599,1739460.0,670632199.243,-1.954754366838896,0.0272403850220143,0.0334069135738927,0.0210738564701359,32.28491721517369,0.0010014129969076,0.001443387439298,-0.0004419744423904,21.264019728581555,20.83601091540903,0.0286068990826606,0.0220221001654863
2017-10-29 23:59:59,28,Cardano,ADA,0.0298367999494075,0.0256258994340896,0.0258306991308927,0.0286068990826606,4746180.0,741693114.174,10.596102459342973,0.0275650450028478,0.0332608463583224,0.0218692436473732,46.195901066406094,0.0010643496473109,0.0013675798809006,-0.0003032302335897,68.28421387851871,35.86143391195801,0.0285829007625579,0.0206349994987249
2017-10-30 23:59:59,29,Cardano,ADA,0.0288743991404771,0.0275858994573354,0.0283176004886627,0.0285829007625579,3781270.0,741070864.481,-0.0838899736506082,0.0279176250100135,0.0328645843731337,0.0229706656468933,48.97806156069305,0.0010996152521792,0.0013139869551563,-0.0002143717029771,67.94568009450758,52.497971233869286,0.0304374992847442,0.0218809992074966
2017-10-31 23:59:59,30,Cardano,ADA,0.0307145006954669,0.0280754994601011,0.0285470001399517,0.0304374992847442,7304450.0,789155209.5,6.488489525932684,0.0283135249279439,0.0326740951659288,0.0239529546899589,58.94603350583791,0.001262658952895,0.0013037213547041,-4.106240180902021e-05,94.1076886372044,76.77919420341023,0.0229861997067928,0.0221947003155946
