Date,ticker,Open,High,Low,Close,Volume,Daily_Returns_%,MA_20,BB_upper,BB_lower,RSI_14,MACD,MACD_Signal,MACD_Hist,Stoch_%K,Stoch_%D
2013-05-19,LTC,3.3020501137,3.412309885,3.1878800392,3.3034899235,0.0,0.2597913263359341,3.3459625005749998,3.988655972180716,2.7032690289692836,40.548662556523624,-0.23586748628303944,-0.25749485717847587,0.021627370895436426,58.176335789104584,54.499007729275206
2013-05-20,LTC,3.3148500919,3.3233399391,3.1500499249,3.1817600727,0.0,-3.684886396475795,3.29022599459,3.754380948302987,2.826071040877013,43.339593481692035,-0.22412609255160731,-0.25082110425310217,0.026695011701494853,54.667023777240644,56.75666239005373
2013-05-21,LTC,3.1932599545,3.2159700394,3.0409100056,3.0867500305,0.0,-2.986084432173275,3.2545130014450003,3.6593087443778796,2.849717258512121,41.6839618491828,-0.21995200005944193,-0.24464728341437014,0.02469528335492821,45.093161684530614,52.64550708362528
2013-05-22,LTC,3.0919098854,3.1352899075,3.0311899185,3.120759964,0.0,1.1018039414902203,3.24195200205,3.6469910217607864,2.836912982339214,39.959064878247055,-0.21146208104638387,-0.2380102429407729,0.026548161894389022,48.52023534507927,49.426806935616845
2013-05-23,LTC,3.1185200214,3.1864600182,3.0907900333,3.181440115,0.0,1.9444030204176288,3.2487785100949997,3.64432556129626,2.8532314588937395,42.125358103479,-0.1975600289643995,-0.22992020014549824,0.03236017118109874,54.6347826496254,49.416059893078426
2013-05-24,LTC,3.1701300144,3.1854999065,3.0365800858,3.1794800758,0.0,-0.0616085523898024,3.2337715148899995,3.6149561701988504,2.8525868595811485,40.994908074857285,-0.1845730678794899,-0.22085077369229658,0.036277705812806676,64.27025568085814,55.80842455852095
2013-05-25,LTC,3.1877501011,3.1954500675,3.05479002,3.1186900139,0.0,-1.9119497669663696,3.2101615190499997,3.554971099678306,2.8653519384216932,41.9568718199094,-0.17714405125080557,-0.2121094292039984,0.03496537795319282,61.23194245521451,60.045660261899364
2013-05-26,LTC,3.1241099834,3.3273899555,3.0873000622,3.2488999367,0.0,4.175147969809578,3.204044020175,3.5410736271338226,2.8670144132161774,49.306758730351866,-0.15891774465168496,-0.20147109229353571,0.04255334764185076,78.86192768041687,68.12137527216318
2013-05-27,LTC,3.230700016,3.2617800236,3.0189900398,3.1009099483,0.0,-4.555079912689386,3.1924525141699998,3.5267811405766016,2.858123887763398,44.476682571564346,-0.1546323155401037,-0.19210333694284934,0.037471021402745636,59.71852123072482,66.60413045545207
2013-05-28,LTC,3.1027998924,3.1300001144,3.0194199085,3.0921299458,0.0,-0.2831427757137406,3.17659701109,3.497442639001093,2.8557513831789074,61.4163522463344,-0.15021299303912006,-0.1837252681621035,0.03351227512298344,58.5827744257956,65.72107444564577
2013-05-29,LTC,3.0921299458,3.1232700348,3.019659996,3.0958199501,0.0,0.1193353566855126,3.16058050394,3.4624981608797247,2.858662847000275,57.52521605641618,-0.1447443725823483,-0.17592908904615245,0.031184716463804163,56.47826930118144,58.259854985900624
2013-05-30,LTC,3.0774600506,3.0927801132,2.8841700554,2.9713900089,0.0,-4.019288692676748,3.13698300123,3.418963225396995,2.855002777063005,52.22681082171733,-0.14873636756143238,-0.17049054474920844,0.021754177187776058,18.580353864830634,44.54713253060256
2013-05-31,LTC,2.9713900089,2.98822999,2.6888198853,2.9566800594,0.0,-0.495052802087248,3.11736900806,3.3917359476802744,2.8430020684397252,37.55087482746906,-0.15134244088052684,-0.1666609239754721,0.015318483094945268,37.023341558395636,37.360654908135906
2013-06-01,LTC,2.9421401024,2.9745600224,2.8027000427,2.826499939,0.0,-4.402915357247594,3.095221507545,3.388741972342144,2.8017010427478555,25.15566100113901,-0.16204427498431295,-0.16573759417724027,0.0036933191929273135,19.02998708576347,24.87789416966325
2013-06-02,LTC,2.8277900219,2.8637700081,2.5587100983,2.7271199226,0.0,-3.5160098547591057,3.0675855040499997,3.3905235194576835,2.744647488642316,22.11697577992669,-0.1765099950350364,-0.1678920743487995,-0.008617920686236902,21.908968018800604,25.987432220986573
2013-06-03,LTC,2.7305300236,2.7546100616,2.6134600639,2.7255599499,0.0,-0.0572022039468156,3.06264849901,3.403754673569678,2.7215423244503216,25.026820332948773,-0.18595646873705585,-0.17150495322645076,-0.014451515510605084,21.706026224065294,20.881660442876463
2013-06-04,LTC,2.7033100128,2.8956899643,2.7033100128,2.8667299747,0.0,5.179487055684806,3.05921249389,3.4070319458567755,2.7113930419232246,38.5351294838053,-0.17997696360516757,-0.17319935530219413,-0.006777608302973442,40.07128235690773,27.89542553325788
2013-06-05,LTC,2.867470026,2.9854099751,2.8113400936,2.8624300957,0.0,-0.1499924666064855,3.05637799501,3.4098819594911123,2.702874030528888,36.10875870731035,-0.1735841568994978,-0.17327631562165488,-0.0003078412778429185,39.51189746420755,33.763068681726864
2013-06-06,LTC,2.8768401146,2.9064600468,2.744820118,2.7541201115,0.0,-3.7838473108113946,3.03477950096,3.40719373785217,2.66236526406783,28.141302359912956,-0.17523749332668537,-0.17366855116266097,-0.001568942164024395,25.42150820207346,35.00156267439625
2013-06-07,LTC,2.7791399956,2.7936799526,2.5115098953,2.602410078,0.0,-5.50847556962113,3.0001535057999997,3.398591134271679,2.6017158773283207,24.40272642150987,-0.18663805880295303,-0.17626245269071938,-0.010375606112233648,11.14136587261412,25.358257179631718
2013-06-08,LTC,2.6040599346,2.6574800014,2.5362100601,2.5623800755,0.0,-1.5381896511392212,2.9630980134000002,3.380166728323718,2.5460292984762827,24.860589059562315,-0.1966364728791974,-0.180337256728415,-0.016299216150782392,6.235007155975833,14.265960410221142
2013-06-09,LTC,2.5527300835,2.5878798962,2.0726699829,2.382999897,0.0,-7.00052971122942,2.923160004615,3.4006633414251373,2.445656667804863,12.5352637608418,-0.21653864660412747,-0.1875775347035575,-0.028961111900569964,26.097661546642033,14.491344858410665
2013-06-10,LTC,2.3843801022,2.5802900791,2.2612400055,2.4875299931,0.0,4.386491842974682,2.8931990027450003,3.401675240736676,2.3847227647533247,22.423938638058445,-0.22132525770708833,-0.19432707930426368,-0.026998178402824646,39.23656362834244,23.856410776986774
2013-06-11,LTC,2.4928400517,2.4988698959,2.1810200214,2.3979799747,0.0,-3.599957333113446,2.85706000328,3.399071995935086,2.315048010624914,20.905675602687012,-0.22969681764351524,-0.20140102697211398,-0.028295790671401255,30.964208587467528,32.099477920817336
2013-06-12,LTC,2.4121699333,2.4542200565,2.3080101013,2.3847100735,0.0,-0.5533783159160977,2.817223501205,3.375716551097479,2.258730451312521,20.432270321882896,-0.23469667218922252,-0.2080601560155357,-0.026636516173686814,30.58886300857975,33.59654507479657
2013-06-13,LTC,2.3985099792,2.4862799644,2.2276799679,2.2703199387,0.0,-4.796815179805536,2.7717654943500003,3.353620763982404,2.1899102247175968,20.6042964376457,-0.24506447015421573,-0.21546101884327173,-0.029603451310943996,21.587875622720777,27.713649072922692
2013-06-14,LTC,2.2692101002,2.2887399197,2.0899999142,2.1345500946,0.0,-5.98020753752192,2.7225584983849997,3.345860260171764,2.0992567365982353,18.705326839588665,-0.26122527412731067,-0.22461386990007953,-0.03661140422723114,6.779599027216138,19.652112552838894
2013-06-15,LTC,2.138999939,2.2084701061,2.0486900806,2.1057500839,0.0,-1.3492309584515416,2.665401005745,3.295100498128799,2.0357015133612015,20.269776712520525,-0.27320738323184557,-0.23433257256643275,-0.03887481066541282,6.091469133314647,11.486314594417193
2013-06-16,LTC,2.0858199596,2.1502199173,2.017070055,2.1295099258,0.0,1.128331518619485,2.61683100462,3.2548884514972274,1.978773557742772,23.7090070547129,-0.2775862290940099,-0.24298330387194816,-0.03460292522206171,11.611611620046823,8.160893260192541
2013-06-17,LTC,2.1388599873,2.2889900208,2.0923700333,2.2780799866,0.0,6.976725442788734,2.5761285066600004,3.189920259981776,1.9623367533382248,32.568522649914456,-0.2660018302145777,-0.24758700914047407,-0.01841482107410361,26.954370661854135,14.885817138405207
2013-06-18,LTC,2.2816400528,2.3739800453,2.1879301071,2.3101699352,0.0,1.4086401175005925,2.536846005915,3.109799383492933,1.9638926283370672,26.305703131656117,-0.25133449239833183,-0.24833650579204564,-0.002997986606286196,30.268284288749413,22.94475552355013
2013-06-19,LTC,2.30479002,2.3388299942,2.251830101,2.30031991,0.0,-0.4263766509084665,2.5032925009700002,3.046946477765612,1.9596385241743883,26.181974954282893,-0.23776453466767444,-0.24622211156717141,0.008457576899496971,31.84765483005554,29.6901032602197
2013-06-20,LTC,2.2981700897,2.4003000259,2.2682299614,2.2867100239,0.0,-0.5916518846285079,2.469793999195,2.9771738568161266,1.9624141415738738,28.466516334023893,-0.22550892297593217,-0.2420794738489236,0.01657055087299142,34.72013032361317,32.278689814139376
2013-06-21,LTC,2.3259599209,2.8667099476,2.2656800747,2.8667099476,0.0,25.363947227152405,2.471804499625,2.9854161325447337,1.9581928667052666,58.73083626458565,-0.16706924556643665,-0.2270774281924262,0.06000818262598956,99.99999988230307,55.522595011990596
2013-06-22,LTC,2.8634300232,3.5843200684,2.6644699574,2.9240999222,0.0,2.001945632764368,2.481653499605,3.0227013033196326,1.9406056958903677,61.81349826530236,-0.1148011328636529,-0.20462216912667155,0.08982103626301866,57.87397408621137,64.19803476404253
2013-06-23,LTC,2.8975999355,3.3371999264,2.895430088,3.1171700954,0.0,6.602721464276784,2.50123400688,3.104244613364088,1.8982234003959118,73.76493879127312,-0.05714044803653007,-0.17512582490864326,0.11798537687211319,70.19301517257655,76.022329713697
2013-06-24,LTC,3.1345000267,3.1482000351,2.7050800323,2.8745799065,0.0,-7.782385351957199,2.50162650347,3.1056481634122983,1.897604843527701,61.500790741567215,-0.030665448519707095,-0.14623374963085603,0.11556830111114894,54.714298524239354,60.927095927675765
2013-06-25,LTC,2.8483099937,2.9070999622,2.7709100246,2.8232800961,0.0,-1.784601996416979,2.4996690034899998,3.0990029236555303,1.9003350833244692,62.9313019200314,-0.013665756297469578,-0.11972015096417875,0.10605439466670917,51.44106132987636,58.78279167556409
2013-06-26,LTC,2.8064200878,2.9468998909,2.7548298836,2.8599998951,0.0,1.3006077239988922,2.50496299267,3.115525789300996,1.8944001960390038,64.24806828084061,0.0027380407347390445,-0.0952285126243952,0.09796655335913425,53.78400589281245,53.31312191564273
2013-06-27,LTC,2.8808000088,3.0318300724,2.8391399384,3.0197799206,0.0,5.5867143832329935,2.5258314848000003,3.177560935700121,1.8741020338998795,71.87183140543851,0.028304800663280894,-0.07052184996685998,0.09882665063014087,63.978934846835756,56.40133402317486
2013-06-28,LTC,3.036839962,3.036839962,2.6675000191,2.7476699352,0.0,-9.010921078842548,2.535095977785,3.1942387142714566,1.8759532412985438,66.57403431618012,0.026306396636203377,-0.051156200646247305,0.07746259728245068,46.616677204479075,54.79320598137577
