Date,SNo,Name,Symbol,High,Low,Open,Close,Volume,Marketcap,Daily_Returns_%,MA_20,BB_upper,BB_lower,RSI_14,MACD,MACD_Signal,MACD_Hist,Stoch_%K,Stoch_%D
2015-08-28 23:59:59,21,Ethereum,ETH,1.2077900171279907,1.1204999685287476,1.1476600170135498,1.1913800239562988,721872.0,86731076.6374,3.805879032220383,1.2809092491865157,1.8838301894151264,0.677988308957905,29.051395883071862,0.0785832830230393,0.12321902804373003,-0.04463574502069073,15.887712469631532,10.407356236202533
2015-08-29 23:59:59,22,Ethereum,ETH,1.2072099447250366,1.1494899988174438,1.1935299634933472,1.1825499534606934,375377.0,86113894.6912,-0.7411632156029357,1.3049418956041337,1.84581018764384,0.7640736035644273,31.773256372794037,0.0688732756885988,0.11234987757270379,-0.04347660188410499,19.05873195232908,14.033990900599443
2015-08-30 23:59:59,23,Ethereum,ETH,1.367990016937256,1.170609951019287,1.1829899549484253,1.3192700147628784,1337650.0,96097349.1063,11.561461814114349,1.3354829967021942,1.79781189788533,0.8731540955190584,41.205238007633284,0.07138728308670617,0.10415735867550427,-0.0327700755887981,49.568699478757715,28.171714633572776
2015-08-31 23:59:59,24,Ethereum,ETH,1.39614999294281,1.20100998878479,1.3213800191879272,1.358240008354187,1447180.0,98963974.8992,2.953905808153534,1.3500019967556,1.7948515516894517,0.9051524418217485,57.162576495714646,0.07565213414849925,0.09845631377010328,-0.022804179621604026,59.93044938672006,42.85262693926895
2015-09-01 23:59:59,25,Ethereum,ETH,1.39274001121521,1.3366299867630005,1.3534799814224243,1.3516099452972412,778862.0,98507500.0511,-0.4881363393925975,1.3567104935646057,1.7971678341923574,0.9162531529368539,63.644138029402065,0.07760251517358352,0.09428555405079933,-0.01668303887721581,58.589932177546885,56.02969368100822
2015-09-02 23:59:59,26,Ethereum,ETH,1.3549100160598757,1.2646199464797974,1.3515700101852417,1.2947900295257568,883769.0,94389544.2517,-4.203869316675435,1.3300664961338042,1.7110198523359215,0.949113139931687,52.102375604984985,0.07371358947444473,0.09017116113552841,-0.016457571661083678,47.10164401780607,55.20734186069101
2015-09-03 23:59:59,27,Ethereum,ETH,1.3099900484085083,1.2110300064086914,1.2951899766921997,1.264930009841919,702991.0,92234142.4838,-2.3061669462171253,1.3019194960594178,1.602772767850181,1.0010662242686545,35.258221325534976,0.06744467358752626,0.08562586362592799,-0.018181190038401726,41.06431527618868,48.918630490513884
2015-09-04 23:59:59,28,Ethereum,ETH,1.3025200366973877,1.2368099689483645,1.264930009841919,1.2744100093841553,474391.0,92953700.9787,0.7494485440677545,1.2811949968338012,1.5206452671294335,1.041744726538169,40.22260127027166,0.06252076881239788,0.08100484466322197,-0.018484075850824094,51.27598340190738,46.48064756530071
2015-09-05 23:59:59,29,Ethereum,ETH,1.3423000574111938,1.2711900472640991,1.28056001663208,1.3388099670410156,448453.0,97683882.5429,5.0533154308777695,1.2698339939117431,1.4708603578470818,1.0688076299764044,46.96773928145362,0.06308783982659216,0.07742144369589601,-0.014333603869303851,79.62167746976247,57.320658715952845
2015-09-06 23:59:59,30,Ethereum,ETH,1.3736399412155151,1.2942500114440918,1.3380099534988403,1.295830011367798,491968.0,94580163.7911,-3.210310404859784,1.2744449973106384,1.4732943379234504,1.0755956566978264,45.84383350858117,0.05938457603954639,0.07381407016462609,-0.014429494125079698,69.99282219620834,66.96349435595941
