Date,SNo,Name,Symbol,High,Low,Open,Close,Volume,Marketcap,Daily_Returns_%,MA_20,BB_upper,BB_lower,RSI_14,Close_t+1,Close_t+7
2013-05-31 23:59:59,33,Bitcoin,BTC,129.89999389648438,126.4000015258789,128.7989959716797,129.0,0.0,1447870200.0,0.1560602447277626,124.4467990875244,137.61405312523272,111.27954504981612,60.92033227090391,129.3000030517578,111.5
2013-06-01 23:59:59,34,Bitcoin,BTC,129.77999877929688,127.1989974975586,128.81500244140625,129.3000030517578,0.0,1451916165.0,0.2325605052386103,125.1617992401123,137.70751204190222,112.6160864383224,60.65760183778047,122.29199981689452,108.3000030517578
2013-06-02 23:59:59,35,Bitcoin,BTC,129.39999389648438,115.0500030517578,129.3000030517578,122.29199981689452,0.0,1373837499.9,-5.4199559701928575,125.37739906311036,137.54598426000632,113.20881386621436,50.46149419471456,122.22200012207033,100.0
2013-06-03 23:59:59,36,Bitcoin,BTC,122.5,116.0,122.5,122.22200012207033,0.0,1373708057.9,-0.0572397989476058,125.91349906921388,136.3258397781638,115.50115836026391,50.33862115161451,121.41999816894533,106.3499984741211
2013-06-04 23:59:59,37,Bitcoin,BTC,123.83999633789062,119.0999984741211,120.73699951171876,121.41999816894533,0.0,1365337545.0,-0.6561846086007406,126.27349891662598,135.4023040617214,117.14469377153058,47.76772330757468,121.6500015258789,108.9000015258789
2013-06-05 23:59:59,38,Bitcoin,BTC,123.46900177001952,119.89900207519533,121.4000015258789,121.6500015258789,0.0,1368486468.75,0.1894279034772683,126.4179988861084,135.1279222705191,117.7080755016977,46.49312869752838,118.0,108.1500015258789
2013-06-06 23:59:59,39,Bitcoin,BTC,123.0999984741211,117.25,121.9000015258789,118.0,0.0,1327960200.0,-3.0004122318916915,126.16724891662598,135.5522641194923,116.78223371375968,36.72243667248536,111.5,104.0
2013-06-07 23:59:59,40,Bitcoin,BTC,119.0,106.41999816894533,118.97000122070312,111.5,0.0,1255258637.5,-5.508474576271183,125.56734886169434,136.98459002122712,114.15010770216156,16.88239255700266,108.3000030517578,99.97889709472656
2013-06-08 23:59:59,41,Bitcoin,BTC,111.41500091552734,107.3000030517578,111.0,108.3000030517578,0.0,1219717920.0,-2.869952419948163,124.88284912109376,138.6108199744155,111.15487826777198,15.920241666897212,100.0,99.98809814453124
2013-06-09 23:59:59,42,Bitcoin,BTC,108.98999786376952,88.5,107.89199829101562,100.0,0.0,1126642500.0,-7.663899185479373,123.78284912109376,141.44528016398948,106.120418078198,9.703459837252382,106.3499984741211,99.51000213623048
2013-06-10 23:59:59,43,Bitcoin,BTC,110.10099792480467,95.0019989013672,100.43699645996094,106.3499984741211,0.0,1198638945.0,6.349998474121099,122.9563491821289,142.2667994826458,103.645898881612,23.509312515107325,108.9000015258789,101.6999969482422
2013-06-11 23:59:59,44,Bitcoin,BTC,109.5999984741211,104.0,106.3499984741211,108.9000015258789,0.0,1227874725.0,2.3977462043671904,122.2068992614746,142.50323883121888,101.91055969173031,28.134126007268847,108.1500015258789,107.4000015258789
2013-06-12 23:59:59,45,Bitcoin,BTC,111.78700256347656,106.73400115966795,109.0,108.1500015258789,0.0,1219969852.5,-0.6887052245098224,121.27939949035644,142.3902596552694,100.16853932544348,22.185124657716955,104.0,108.25
2013-06-13 23:59:59,46,Bitcoin,BTC,110.3000030517578,100.52999877929688,108.7760009765625,104.0,0.0,1173637400.0,-3.837264417315666,119.81939964294432,141.49048147634585,98.14831780954285,21.85835004569563,99.97889709472656,110.1500015258789
2013-06-14 23:59:59,47,Bitcoin,BTC,104.6999969482422,98.0,103.9489974975586,99.97889709472656,0.0,1128709292.08,-3.8664451012244574,118.2193447113037,140.81572039060353,95.62296903200388,19.694627393730315,99.98809814453124,109.5
2013-06-15 23:59:59,48,Bitcoin,BTC,103.6999969482422,98.0,100.0,99.98809814453124,0.0,1129245603.78,0.0092029919033453,116.54474983215331,139.34242950399175,93.74707016031486,19.203919100420336,99.51000213623048,108.3000030517578
2013-06-16 23:59:59,49,Bitcoin,BTC,101.5999984741211,98.94660186767578,99.8000030517578,99.51000213623048,0.0,1124306271.75,-0.4781529173699006,115.03300018310549,138.15266989457157,91.91333047163936,22.257951232564125,101.6999969482422,107.5999984741211
2013-06-17 23:59:59,50,Bitcoin,BTC,102.20999908447266,99.0,99.9000015258789,101.6999969482422,0.0,1149418485.0,2.200778580040219,113.66800003051758,136.53785257872258,90.79814748231256,26.23690267153516,107.4000015258789,102.73699951171876
2013-06-18 23:59:59,51,Bitcoin,BTC,111.11100006103516,101.03299713134766,101.9499969482422,107.4000015258789,0.0,1214216070.0,5.604724433312991,112.42299995422364,133.67600719089856,91.16999271754872,35.41965360957053,108.25,103.9499969482422
2013-06-19 23:59:59,52,Bitcoin,BTC,110.2249984741211,105.75499725341795,107.0500030517578,108.25,0.0,1224193837.5,0.7914324600044598,111.39555015563964,131.25641686245123,91.53468344882806,36.24184689417838,110.1500015258789,104.0
2013-06-20 23:59:59,53,Bitcoin,BTC,114.3000030517578,107.5,108.2509994506836,110.1500015258789,0.0,1246104920.0,1.755197714437795,110.4530502319336,128.50283658486094,92.40326387900625,41.63975974470965,109.5,101.43699645996094
2013-06-21 23:59:59,54,Bitcoin,BTC,114.98999786376952,107.68499755859376,111.29000091552734,109.5,0.0,1239214237.5,-0.5901057801857568,109.4630500793457,125.1817878631063,93.74431229558512,47.566815485859074,108.3000030517578,94.64920043945312
2013-06-22 23:59:59,55,Bitcoin,BTC,109.95600128173828,107.51399993896484,109.5,108.3000030517578,0.0,1226110327.5,-1.0958876239654858,108.76345024108886,123.27736977801332,94.2495307041644,50.0,107.5999984741211,94.99400329589844
2013-06-23 23:59:59,56,Bitcoin,BTC,108.8000030517578,106.23400115966795,108.1999969482422,107.5999984741211,0.0,1218626490.0,-0.6463569325128815,108.0323501586914,121.0920248950784,94.9726754223044,62.064100331374725,102.73699951171876,96.61399841308594
2013-06-24 23:59:59,57,Bitcoin,BTC,108.33399963378906,100.9800033569336,107.9000015258789,102.73699951171876,0.0,1163935725.67,-4.519515828405829,107.09820022583008,118.71937547514575,95.4770249765144,43.980623618492224,103.9499969482422,88.05000305175781
2013-06-25 23:59:59,58,Bitcoin,BTC,106.47000122070312,101.01000213623048,102.08999633789062,103.9499969482422,0.0,1178086140.0,1.1806821712610605,106.21319999694823,115.66097775884272,96.76542223505376,41.36859965554593,104.0,90.13400268554688
2013-06-26 23:59:59,59,Bitcoin,BTC,105.48899841308594,102.79199981689452,103.3290023803711,104.0,0.0,1179105200.0,0.0481029853061976,105.51319999694825,113.19307111628562,97.83332887761088,42.58250217295788,101.43699645996094,77.52999877929688
2013-06-27 23:59:59,60,Bitcoin,BTC,104.0,101.0999984741211,104.0,101.43699645996094,0.0,1150468022.9,-2.464426480806792,105.01004981994627,112.34945257682992,97.67064706306265,45.14350975091436,94.64920043945312,80.52580261230469
2013-06-28 23:59:59,61,Bitcoin,BTC,101.73699951171876,92.33300018310548,101.73699951171876,94.64920043945312,0.0,1073887456.97,-6.691637427560348,104.32750968933104,112.82609957795772,95.82891980070436,40.859438419422126,94.99400329589844,68.43099975585938
2013-06-29 23:59:59,62,Bitcoin,BTC,99.98999786376952,93.0,94.66000366210938,94.99400329589844,0.0,1078198523.95,0.364295582893881,104.07720985412598,113.37019129499382,94.78422841325816,41.53247609354473,96.61399841308594,70.27729797363281
2013-06-30 23:59:59,63,Bitcoin,BTC,98.12229919433594,94.22229766845705,94.9990005493164,96.61399841308594,0.0,1096957771.35,1.7053656662319616,103.5904098510742,113.38839155870488,93.79242814344354,45.2728493167403,88.05000305175781,74.56109619140625
2013-07-01 23:59:59,64,Bitcoin,BTC,97.66490173339844,86.29720306396484,97.51000213623048,88.05000305175781,0.0,1000065296.25,-8.864135117057915,102.54790992736817,114.22405271373388,90.87176714100244,31.55685368499653,90.13400268554688,76.51599884033203
2013-07-02 23:59:59,65,Bitcoin,BTC,92.3000030517578,87.51000213623047,88.05000305175781,90.13400268554688,0.0,1024082227.85,2.3668365264724045,101.64710998535156,114.24678689236868,89.04743307833445,24.14464173057512,77.52999877929688,76.69400024414062
2013-07-03 23:59:59,66,Bitcoin,BTC,90.981201171875,76.97920227050781,90.40499877929688,77.52999877929688,0.0,881233115.5,-13.98362829865878,100.3236099243164,116.83604376920572,83.81117607942707,15.97524244295562,80.52580261230469,86.76000213623047
2013-07-04 23:59:59,67,Bitcoin,BTC,83.1050033569336,72.0,78.88999938964844,80.52580261230469,0.0,915618608.9,3.8640576295324136,99.35095520019532,118.09044596854096,80.61146443184967,17.966499199513706,68.43099975585938,88.9800033569336
2013-07-05 23:59:59,68,Bitcoin,BTC,80.0,65.5260009765625,79.98999786376953,68.43099975585938,0.0,778411178.875,-15.019785539644126,97.77310028076172,121.05126087608512,74.49493968543834,14.401866261488207,70.27729797363281,93.59490203857422
2013-07-06 23:59:59,69,Bitcoin,BTC,75.0,66.81999969482422,68.50499725341797,70.27729797363281,0.0,799741618.54,2.698043612340096,96.31146507263183,122.60603277319332,70.01689737207035,17.40752987118165,74.56109619140625,98.13390350341795
2013-07-07 23:59:59,70,Bitcoin,BTC,74.56109619140625,66.62000274658203,68.7490005493164,74.56109619140625,0.0,848838978.923,6.095564771685824,94.95452003479004,122.83164385433123,67.07739621524883,23.318843296019537,76.51599884033203,94.69129943847656
2013-07-08 23:59:59,71,Bitcoin,BTC,80.0,72.5999984741211,76.5,76.51599884033203,0.0,871457940.1,2.6218802415502784,93.41031990051268,121.80151433725032,65.01912546377505,27.78114886862153,76.69400024414062,98.40019989013672
2013-07-09 23:59:59,72,Bitcoin,BTC,78.30000305175781,72.5199966430664,76.0,76.69400024414062,0.0,873841849.25,0.2326329218808709,91.83251991271972,120.2586561764744,63.40638364896508,26.4917807717991,86.76000213623047,97.45079803466795
2013-07-10 23:59:59,73,Bitcoin,BTC,87.0,76.19999694824219,76.72000122070312,86.76000213623047,0.0,988957719.0,13.124888335523854,90.6630199432373,117.81196781110654,63.51407207536807,37.32114540109496,88.9800033569336,98.5
2013-07-11 23:59:59,74,Bitcoin,BTC,90.27999877929688,85.07990264892578,88.0,88.9800033569336,0.0,1014650062.5,2.558784193224528,89.63702011108398,115.29881937990362,63.97522084226435,40.79226857860377,93.59490203857422,90.58000183105467
2013-07-12 23:59:59,75,Bitcoin,BTC,104.0,88.16600036621094,88.97899627685547,93.59490203857422,0.0,1067634684.43,5.1864447151439785,88.90176506042481,113.11378304391192,64.6897470769377,49.1948393366859,98.13390350341795,92.16999816894533
2013-07-13 23:59:59,76,Bitcoin,BTC,98.25,88.06220245361328,93.98989868164062,98.13390350341795,0.0,1119796119.51,4.849624676110054,88.42846031188965,111.44187388422152,65.4150467395578,52.25355449017253,94.69129943847656,89.39009857177734
2013-07-14 23:59:59,77,Bitcoin,BTC,98.6999969482422,92.86000061035156,98.6999969482422,94.69129943847656,0.0,1080917760.48,-3.5080679989678454,88.02617530822754,110.25434101422069,65.7980096022344,48.65523170001568,98.40019989013672,90.7573013305664
2013-07-15 23:59:59,78,Bitcoin,BTC,101.9000015258789,93.11000061035156,93.6050033569336,98.40019989013672,0.0,1123658943.86,3.916833408828579,87.74868545532226,109.26708000332124,66.23029090732328,57.76656759093459,97.45079803466795,91.61000061035156
2013-07-16 23:59:59,79,Bitcoin,BTC,99.86229705810548,96.1416015625,98.89029693603516,97.45079803466795,0.0,1113217032.45,-0.9648373240387365,87.42122535705566,108.08050315249832,66.76194756161301,55.58547463374819,98.5,95.55850219726562
2013-07-17 23:59:59,80,Bitcoin,BTC,99.97000122070312,96.18000030517578,96.70999908447266,98.5,0.0,1125658000.0,1.076647894621452,87.27437553405761,107.55240858493288,66.99634248318233,69.43696186605243,90.58000183105467,94.51000213623048
2013-07-18 23:59:59,81,Bitcoin,BTC,98.8000030517578,86.19999694824219,98.5,90.58000183105467,0.0,1035512824.5,-8.040607278117085,87.0709156036377,107.117727503595,67.02410370368041,58.53964049921706,92.16999816894533,96.9000015258789
2013-07-19 23:59:59,82,Bitcoin,BTC,95.20010375976562,87.80000305175781,90.06890106201172,92.16999816894533,0.0,1054083771.0,1.7553503044261731,86.92971534729004,106.78037485697038,67.0790558376097,74.54251719031095,89.39009857177734,96.02020263671876
2013-07-20 23:59:59,83,Bitcoin,BTC,93.0999984741211,89.27110290527344,92.0,89.39009857177734,0.0,1022707664.6,-3.016056908314668,86.5685203552246,105.93419891982909,67.20284179062013,69.3855129031534,90.7573013305664,94.11599731445312
2013-07-21 23:59:59,84,Bitcoin,BTC,91.9499969482422,88.0,89.82140350341797,90.7573013305664,0.0,1038798980.07,1.5294789698562017,86.70388526916504,106.15084296196704,67.25692757636304,67.46032855736871,91.61000061035156,99.75599670410156
2013-07-22 23:59:59,85,Bitcoin,BTC,91.9980010986328,90.07540130615234,91.9980010986328,91.61000061035156,0.0,1048939080.5,0.9395379405116476,86.77768516540527,106.29054252129625,67.2648278095143,66.66821126694347,95.55850219726562,101.1999969482422
2013-07-23 23:59:59,86,Bitcoin,BTC,96.81929779052734,91.5999984741211,91.5999984741211,95.55850219726562,0.0,1094484057.67,4.3101206861774655,87.67911033630371,107.0584363138582,68.2997843587492,69.23053231832702,94.51000213623048,107.98999786376952
2013-07-24 23:59:59,87,Bitcoin,BTC,95.98999786376952,93.0,95.55850219726562,94.51000213623048,0.0,1082848325.0,-1.097233670396669,88.3783203125,107.6798893103948,69.07675131460518,59.68004455186836,96.9000015258789,106.08999633789062
2013-07-25 23:59:59,88,Bitcoin,BTC,97.33000183105467,93.8656997680664,94.50499725341795,96.9000015258789,0.0,1110587857.5,2.528832224766409,89.80177040100098,106.99304381564735,72.61049698635459,59.85054657253472,96.02020263671876,104.0
2013-07-26 23:59:59,89,Bitcoin,BTC,97.46910095214844,96.0,96.9499969482422,96.02020263671876,0.0,1100902799.57,-0.9079451757543876,91.08891563415528,105.80119805438514,76.3766332139254,53.325454067289286,94.11599731445312,104.5009994506836
2013-07-27 23:59:59,90,Bitcoin,BTC,96.99500274658205,93.0,96.02010345458984,94.11599731445312,0.0,1079491696.8,-1.983129872647716,92.0666606903076,104.59047511370323,79.54284626691198,44.06178222644692,99.75599670410156,104.00499725341795
2013-07-28 23:59:59,91,Bitcoin,BTC,100.5770034790039,94.0,94.4000015258789,99.75599670410156,0.0,1144602837.9,5.992604393070922,93.2286605834961,103.84459781763104,82.61272334936115,57.02877537268898,101.1999969482422,105.1439971923828
2013-07-29 23:59:59,92,Bitcoin,BTC,102.5,98.45500183105467,98.5999984741211,101.1999969482422,0.0,1161619140.0,1.4475322705900684,94.45396041870116,102.34047259736067,86.56744824004166,54.14620070289105,107.98999786376952,106.22000122070312
2013-07-30 23:59:59,93,Bitcoin,BTC,107.98999786376952,100.47000122070312,101.48899841308594,107.98999786376952,0.0,1240092366.0,6.709487273008508,95.51546020507811,104.65678088436056,86.3741395257957,63.30572516613445,106.08999633789062,106.75
2013-07-31 23:59:59,94,Bitcoin,BTC,111.34400177001952,103.87999725341795,107.9499969482422,106.08999633789062,0.0,1218777833.5,-1.759423616505451,96.37095985412596,106.11936115989258,86.62255854835936,59.3808345208253,104.0,106.75
2013-08-01 23:59:59,95,Bitcoin,BTC,108.0,103.01100158691406,106.21299743652344,104.0,0.0,1195225200.0,-1.9700220662032144,96.89121475219729,107.11483303701128,86.66759646738328,69.3791697496575,104.5009994506836,103.0
2013-08-02 23:59:59,96,Bitcoin,BTC,108.0,101.21099853515624,104.8560028076172,104.5009994506836,0.0,1201487184.88,0.4817302410419222,97.20956954956054,107.97812820544038,86.4410108936807,68.3848298470859,104.00499725341795,102.8000030517578
2013-08-03 23:59:59,97,Bitcoin,BTC,105.77999877929688,102.0019989013672,104.5009994506836,104.00499725341795,0.0,1196226508.12,-0.4746387114696548,97.6752544403076,108.78539886800984,86.56511001260539,73.3824107415319,105.1439971923828,103.0
2013-08-04 23:59:59,98,Bitcoin,BTC,105.9499969482422,103.52300262451172,104.9499969482422,105.1439971923828,0.0,1209797378.4,1.0951396269830882,98.01244430541992,109.61371783813964,86.41117077270019,73.18661823325601,106.22000122070312,105.0
2013-08-05 23:59:59,99,Bitcoin,BTC,107.7699966430664,105.0,105.12000274658205,106.22000122070312,0.0,1222677176.0,1.0233623003237602,98.45090446472167,110.61213664578256,86.28967228366079,73.37823834702932,106.75,106.63600158691406
2013-08-06 23:59:59,100,Bitcoin,BTC,107.38200378417967,105.55699920654295,106.72000122070312,106.75,0.0,1229098150.0,0.4989632585257197,98.86340446472168,111.57869488796308,86.14811404148028,70.10797420068005,106.75,109.0
2013-08-07 23:59:59,101,Bitcoin,BTC,106.75,106.75,106.75,106.75,0.0,1229098150.0,0.0,99.67190437316894,112.2248120925736,87.11899665376427,72.85286582268526,103.0,112.56199645996094
2013-08-08 23:59:59,102,Bitcoin,BTC,106.75,101.26000213623048,106.75,103.0,0.0,1187105900.0,-3.512880562060894,100.21340446472168,112.33052384471506,88.0962850847283,60.83865840899238,102.8000030517578,109.98999786376952
2013-08-09 23:59:59,103,Bitcoin,BTC,105.75,101.93499755859376,103.06999969482422,102.8000030517578,0.0,1185307130.0,-0.194171794409903,100.8838996887207,111.9146894177417,89.85310995969971,62.34477382042544,103.0,108.99400329589844
2013-08-10 23:59:59,104,Bitcoin,BTC,103.9000015258789,102.41000366210938,102.8000030517578,103.0,0.0,1188153925.0,0.1945495547714282,101.49603462219238,111.46871026382122,91.52335898056354,67.2464742630832,105.0,113.5
2013-08-11 23:59:59,105,Bitcoin,BTC,105.19000244140624,102.75499725341795,103.0,105.0,0.0,1211789250.0,1.941747572815533,102.1655345916748,111.0860872427782,93.2449819405714,61.855678994117525,106.63600158691406,113.5
2013-08-12 23:59:59,106,Bitcoin,BTC,108.0,103.5,105.0,106.63600158691406,0.0,1231248580.9,1.5580967494419615,102.71940956115722,111.28106067544992,94.15775844686452,62.1839810065411,109.0,119.0
2013-08-13 23:59:59,107,Bitcoin,BTC,109.3499984741211,104.6500015258789,106.98999786376952,109.0,0.0,1259042650.0,2.216885833964022,103.4439094543457,111.51904772138508,95.36877118730632,52.82407547649598,112.56199645996094,121.20500183105467
2013-08-14 23:59:59,108,Bitcoin,BTC,114.99500274658205,108.0009994506836,109.55500030517578,112.56199645996094,0.0,1300656724.05,3.267886660514629,104.2270092010498,112.659892219967,95.79412618213262,66.55751911838757,109.98999786376952,123.3000030517578
2013-08-15 23:59:59,109,Bitcoin,BTC,113.24500274658205,109.0,112.56199645996094,109.98999786376952,0.0,1271404657.25,-2.28496177846872,104.92549896240234,112.79137203883396,97.05962588597072,64.9555574096318,108.99400329589844,121.1500015258789
2013-08-16 23:59:59,110,Bitcoin,BTC,112.3000030517578,108.51699829101562,109.99500274658205,108.99400329589844,0.0,1260352119.0,-0.9055319458271872,105.6693992614746,111.86840520885696,99.47039331409223,60.94733777814623,113.5,118.5009994506836
2013-08-17 23:59:59,111,Bitcoin,BTC,113.75,108.2249984741211,108.99400329589844,113.5,0.0,1312996375.0,4.134169374317431,106.35659942626953,112.83630948776964,99.8768893647694,69.35308250332392,113.5,120.04499816894533
2013-08-18 23:59:59,112,Bitcoin,BTC,114.68800354003906,112.0,112.75,113.5,0.0,1313544012.5,0.0,106.97159957885742,113.719849576909,100.22334958080584,67.86082607042192,119.0,122.11100006103516
2013-08-19 23:59:59,113,Bitcoin,BTC,123.06199645996094,111.77100372314452,113.37999725341795,119.0,0.0,1377725475.0,4.8458149779735615,107.52209968566896,116.15366897574538,98.89053039559252,72.97240513717338,121.20500183105467,120.05599975585938
2013-08-20 23:59:59,114,Bitcoin,BTC,123.01100158691406,117.50800323486328,119.0,121.20500183105467,0.0,1403829641.38,1.8529427151720013,108.27784996032716,118.81741618043486,97.73828374021944,74.5074948738074,123.3000030517578,126.5
2013-08-21 23:59:59,115,Bitcoin,BTC,124.91400146484376,119.68199920654295,121.20999908447266,123.3000030517578,0.0,1428698677.5,1.728477529024186,109.24285011291504,121.5236202228542,96.96208000297588,76.19833441142325,121.1500015258789,122.62000274658205
2013-08-22 23:59:59,116,Bitcoin,BTC,123.5,120.5999984741211,123.3000030517578,121.1500015258789,0.0,1404437432.5,-1.7437157118125768,110.0753002166748,123.22878994698816,96.92181048636144,80.26414114056274,118.5009994506836,122.38999938964844
2013-08-23 23:59:59,117,Bitcoin,BTC,122.0,118.44400024414062,122.0,118.5009994506836,0.0,1374309422.45,-2.1865472899968985,110.80010032653809,124.1414094466872,97.45879120638897,74.20379416364665,120.04499816894533,133.49000549316406
2013-08-24 23:59:59,118,Bitcoin,BTC,121.38999938964844,118.0199966430664,118.51000213623048,120.04499816894533,0.0,1392768092.25,1.3029415156150526,111.5451503753662,125.21670867321248,97.87359207751992,75.23017608210543,122.11100006103516,135.35000610351562
2013-08-25 23:59:59,119,Bitcoin,BTC,122.98699951171876,119.16999816894533,119.60299682617188,122.11100006103516,0.0,1417198896.58,1.7210228860866428,112.3397003173828,126.54483970414786,98.13456093061777,75.2784802793245,120.05599975585938,138.33999633789062
2013-08-26 23:59:59,120,Bitcoin,BTC,122.75499725341795,119.93000030517578,122.11100006103516,120.05599975585938,0.0,1393847158.6,-1.68289531995367,113.00500030517578,127.3535008661088,98.65649974424277,69.5832377729039,126.5,135.85000610351562
2013-08-27 23:59:59,121,Bitcoin,BTC,127.23999786376952,120.06999969482422,120.06999969482422,126.5,0.0,1469193137.5,5.3674953831919,113.99250030517578,129.21999854524864,98.7650020651029,72.81974060372987,122.62000274658205,136.77000427246094
2013-08-28 23:59:59,122,Bitcoin,BTC,127.31999969482422,122.62000274658205,126.4800033569336,122.62000274658205,0.0,1424675797.5,-3.067191504678224,114.97350044250489,129.74021869405138,100.2067821909584,63.0076142006767,122.38999938964844,126.73999786376952
2013-08-29 23:59:59,123,Bitcoin,BTC,123.6999969482422,122.20999908447266,122.62000274658205,122.38999938964844,0.0,1422584866.25,-0.1875740921397306,115.95300025939942,129.8956487105757,102.01035180822316,67.0704868255354,133.49000549316406,126.43000030517578
2013-08-30 23:59:59,124,Bitcoin,BTC,135.75,120.98999786376952,122.3499984741211,133.49000549316406,0.0,1552288465.0,9.069373444620222,117.4775005340576,132.10747828565127,102.84752278246395,76.38290137797114,135.35000610351562,119.1500015258789
2013-08-31 23:59:59,125,Bitcoin,BTC,140.88999938964844,132.72000122070312,133.08999633789062,135.35000610351562,0.0,1574672051.25,1.393363198600528,118.9950008392334,134.44852692322792,103.54147475523888,74.95545542126347,138.33999633789062,124.1500015258789
2013-09-01 23:59:59,126,Bitcoin,BTC,145.80999755859375,134.80999755859375,135.13999938964844,138.33999633789062,0.0,1610215347.0,2.209080236086769,120.58020057678225,137.15907933514958,104.00132181841488,76.55661294595609,135.85000610351562,121.66000366210938
2013-09-02 23:59:59,127,Bitcoin,BTC,146.5,134.88999938964844,138.6300048828125,135.85000610351562,0.0,1581969853.75,-1.7999062456914403,121.922700881958,138.8969914926053,104.94841027131068,69.25363110257473,136.77000427246094,127.11000061035156
2013-09-03 23:59:59,128,Bitcoin,BTC,138.33999633789062,133.0,135.61000061035156,136.77000427246094,0.0,1593346565.25,0.677216141046233,123.133101272583,140.73764208526757,105.52856045989846,68.32341180739428,126.73999786376952,125.91000366210938
2013-09-04 23:59:59,129,Bitcoin,BTC,144.5,123.61000061035156,136.52999877929688,126.73999786376952,0.0,1477012117.5,-7.333484020889946,123.970601272583,140.50356504436655,107.43763750079948,53.41215184869195,126.43000030517578,135.25
2013-09-05 23:59:59,130,Bitcoin,BTC,131.44000244140625,121.83000183105467,126.76000213623048,126.43000030517578,0.0,1473965190.5,-0.244593312149921,124.84240112304688,139.8154238090341,109.86937843705964,55.43567732092724,119.1500015258789,133.1300048828125
2013-09-06 23:59:59,131,Bitcoin,BTC,127.33999633789062,119.1500015258789,126.48999786376952,119.1500015258789,0.0,1389646450.0,-5.758126047397349,125.12490119934084,139.39350061249675,110.8563017861849,50.60997593826843,124.1500015258789,134.97999572753906
2013-09-07 23:59:59,132,Bitcoin,BTC,125.94000244140624,118.45999908447266,118.88999938964844,124.1500015258789,0.0,1448411493.75,4.19639104991032,125.65740127563475,138.85395097315725,112.46085157811228,53.622808223614605,121.66000366210938,129.22000122070312
2013-09-08 23:59:59,133,Bitcoin,BTC,124.72000122070312,120.48999786376952,124.12999725341795,121.66000366210938,0.0,1419836071.5,-2.005636595381355,125.79040145874023,138.75603866335297,112.82476425412747,49.60493657853009,127.11000061035156,130.3699951171875
2013-09-09 23:59:59,134,Bitcoin,BTC,129.05999755859375,119.75,121.86000061035156,127.11000061035156,0.0,1484085516.0,4.479694874396567,126.08565139770508,138.87943117929353,113.29187161611664,55.83226076352504,125.91000366210938,131.72000122070312
